,tweet,clean_tweet,hastags,attherate,urls,emojis,label
111,Wahab Riaz and his wife celebrates their daughter’s birthday.  #WahabRiaz #PCB #Pakistan #PSL #Birthday #Life #AWNews #Celebration #ShafqatMahmood #Exams #coronavirus #PakistanMovingForward  https://t.co/C1iBAlOlIf,wahab riaz wife celebr daughter birthday ,"['#WahabRiaz', '#PCB', '#Pakistan', '#PSL', '#Birthday', '#Life', '#AWNews', '#Celebration', '#ShafqatMahmood', '#Exams', '#coronavirus', '#PakistanMovingForward']",[],['https://t.co/C1iBAlOlIf'],[],0
113,"IMPORTANT UPDATE 👇 The following directives shall come into force with immediate effect till June 5, 2021.  #Assam #Curfew #Guidelines #COVID19 #staysafe #Guwahati #coronavirus  https://t.co/6dbPwq0jeX",import updat follow direct shall forc immedi effect till june ,"['#Assam', '#Curfew', '#Guidelines', '#COVID19', '#staysafe', '#Guwahati', '#coronavirus']",[],['https://t.co/6dbPwq0jeX'],['👇'],0
114,"#JKPCARES   To contain the spread of Coronavirus &amp; to ensure the strict implementation of COVID-19 restrictions, District Police Kulgam collected fine to the tone of ₹21550/- from 158 violators for violating COVID-19 SOPs/restrictions.  @JmuKmrPolice @KashmirPolice @DigSkr",contain spread coronaviru ensur strict implement covid restrict district polic kulgam collect fine tone violat violat covid sopsrestrict ,['#JKPCARES'],"['@JmuKmrPolice', '@KashmirPolice', '@DigSkr']",[],[],0
116,"Kolhapur Covid Helpline Oxygen Beds Available 22nd May, Morning, Till 1pm #kolhapur #kolhapurbeds #kolhapurcovid #kolhapurcorona #kolhapurupdates #kolhapurnews #Maharashtra #COVIDEmergency #CovidVaccine #COVID19 #coronavirus #Covid19IndiaHelp #Corona #IndiaFightsCorona  https://t.co/MpgKSil0Ki",kolhapur covid helplin oxygen bed avail morn till ,"['#kolhapur', '#kolhapurbeds', '#kolhapurcovid', '#kolhapurcorona', '#kolhapurupdates', '#kolhapurnews', '#Maharashtra', '#COVIDEmergency', '#CovidVaccine', '#COVID19', '#coronavirus', '#Covid19IndiaHelp', '#Corona', '#IndiaFightsCorona']",[],['https://t.co/MpgKSil0Ki'],[],0
117,"@pbhushan1 Trump didn't care about covid19 he was always megalomaniac, he said CoronaVIRUS is nothing even he provoked not to wear musk even he was not ready forLockdown,he is totally responsible for the spreading of pandemic &amp; he should be Booked, for violating all covid norms/ protocols",trump didnt care covid megalomaniac coronaviru provok wear musk readi forlockdownh total respons spread pandem book violat covid norm protocol ,[],['@pbhushan1'],[],[],0
119,"Let there be uniform policy for all India, for compensation of government servants on duty in connection with control of coronavirus pandemic.",uniform polici india compens govern servant duti connect control coronaviru pandem ,[],[],[],[],0
121,"When will India ever get rid of idiots, are doing more harm than coronavirus pandemic.",india rid idiot harm coronaviru pandem ,[],[],[],[],0
122,"It's a great deed Sir,if this msg is spread out to people who are undergoing treatment,it's a moral booster &amp; gives them the courage &amp; hope to fight Coronavirus. Many Happy Returns Of The Day @NaveenJournali1",great deed sirif msg spread peopl undergo treatmentit moral booster give courag hope fight coronaviru happi return day ,[],['@NaveenJournali1'],[],[],0
125,"Pakistan: Coronavirus claims 92 lives during last 24 hours, positivity ratio remains 4.8%.  #COVIDEmergency #COVID19 #coronavirus #PakistanMovingForward #Pakistan #vaccination #NCOC #AWNews #pandemic #pak  https://t.co/S8bGyGx2xT",pakistan coronaviru claim life hour posit ratio remain ,"['#COVIDEmergency', '#COVID19', '#coronavirus', '#PakistanMovingForward', '#Pakistan', '#vaccination', '#NCOC', '#AWNews', '#pandemic', '#pak']",[],['https://t.co/S8bGyGx2xT'],[],0
128,Maharashtra govt decides that there will be no home isolation allowed in the state…. Must go quarantine centre..! #Maharashtra #coronavirus,maharashtra govt decid home isol allow state quarantin centr ,"['#Maharashtra', '#coronavirus']",[],[],[],0
129,All government servants wants to fight against this.They are representing  https://t.co/ugvQspBpQ6 much injustice Modi government is doing to every one that too during Coronavirus pandemic. @narendramodi @shaktisinhgohil @HardeepSPuri @DrJitendraSingh @Secretary_MoHUA Shameless,govern servant fight thisthey repres injustic modi govern coronaviru pandem shameless ,[],"['@narendramodi', '@shaktisinhgohil', '@HardeepSPuri', '@DrJitendraSingh', '@Secretary_MoHUA']",['https://t.co/ugvQspBpQ6'],[],0
131,Health Insurance Is Must . . #healthinsurance #insurance #lifeinsurance #health #healthcare #insuranceagent #covid  #businessinsurance #investment #medicare #financialplanning #insuranceagency #business #medicalinsurance #money  #finance #coronavirus #generalinsurance  https://t.co/wp2EsOw2JI,health insur ,"['#healthinsurance', '#insurance', '#lifeinsurance', '#health', '#healthcare', '#insuranceagent', '#covid', '#businessinsurance', '#investment', '#medicare', '#financialplanning', '#insuranceagency', '#business', '#medicalinsurance', '#money', '#finance', '#coronavirus', '#generalinsurance']",[],['https://t.co/wp2EsOw2JI'],[],0
132,"At Upper Kachura lake ., ❤️The Kachura Lakes (Urdu: کچورہ جھیل) are in the Skardu District of Gilgit-Baltistan, northern Pakistan. The lakes, at 2,500 metres (8,200 ft) in elevation and maximum depth is 250ft #Gilgitbaltistan #coronavirus  #Pakistan  #travel  #ghanchekhaplu  https://t.co/eXmc4qbwoV",upper kachura lake kachura lake urdu skardu district gilgitbaltistan northern pakistan lake metr elev maximum depth ,"['#Gilgitbaltistan', '#coronavirus', '#Pakistan', '#travel', '#ghanchekhaplu']",[],['https://t.co/eXmc4qbwoV'],['❤️'],0
135,I took my 1st dose of #covidvaccine #odisha #coronavirus  Stay Safe 💦 &amp; wear Mask 😷  https://t.co/g1evCNd2eR,dose stay safe wear mask ,"['#covidvaccine', '#odisha', '#coronavirus']",[],['https://t.co/g1evCNd2eR'],"['💦', '😷']",0
136,"|Coronavirus pandemic 1,621 gov’t staff on poll duty die of COVID in India state: Union   https://t.co/D91rwKfIcR",coronaviru pandem govt staff poll duti die covid india state union ,[],[],['https://t.co/D91rwKfIcR'],[],0
138,the Covid 19 Crisis in Thailand  by @William67335893   https://t.co/Jy7ZsL3JJW #Thailand #ThailandNews #Thai #thais #pattaya #MaskUp #streetphotography #streetphotography #COVID19 #Covid_19 #Covid #COVIDー19 #coronavirus #Corona #pandemic #StaySafe #StayHealthy #staypositive,covid crisi thailand ,"['#Thailand', '#ThailandNews', '#Thai', '#thais', '#pattaya', '#MaskUp', '#streetphotography', '#streetphotography', '#COVID19', '#Covid_19', '#Covid', '#COVIDー19', '#coronavirus', '#Corona', '#pandemic', '#StaySafe', '#StayHealthy', '#staypositive']",['@William67335893'],['https://t.co/Jy7ZsL3JJW'],[],0
139,Coronavirus hit on German economy bigger than expected in first quarter  https://t.co/SnRAjXYgBk #Sipgrab #UnitingPeopleWithThePossibilities,coronaviru hit german economi bigger expect quarter ,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/SnRAjXYgBk'],[],0
140,Work cannot be stopped because of the covid because work from home  is still an option.  ProDot is there for all your work from home essentials. Check our products now #workfromhome #covid19 #coronavirus #technology #keyboard #electronics #StayHome #education  https://t.co/Ge21a5N82V,work stop covid work home option prodot work home essenti check product ,"['#workfromhome', '#covid19', '#coronavirus', '#technology', '#keyboard', '#electronics', '#StayHome', '#education']",[],['https://t.co/Ge21a5N82V'],[],0
141,"@Prakashukla @YahooIndia Well said #SPS Sir🙏  #CoronaPandemic could have been the worsted yet United fight against the invincible enemy #COVID19 #coronavirus  #CoronaVaccine is the only solution #TimeToTHRIVE   ""When you serve your purpose, your purpose serves you back"" ~ @Ford  #TechMAgainstCovid19 🛸i  https://t.co/DZLMLxo59M",worst unit fight invinc enemi solut serv purpos purpos serf ,"['#SPS', '#CoronaPandemic', '#COVID19', '#coronavirus', '#CoronaVaccine', '#TimeToTHRIVE', '#TechMAgainstCovid19']","['@Prakashukla', '@YahooIndia', '@Ford']",['https://t.co/DZLMLxo59M'],"['🙏', '🛸']",0
142,"On the hindsight,novel #coronavirus has informed citizen Xnations d reality &amp;real picture of governance, healthSystem, data Transparency,value of Life, concern fr Poors &amp; level ofCooperation. #wisdom 2all leaders 2rise &amp;b respectful 2thr citizen at least in ths #pandemic war.🙏😷",hindsightnovel inform citizen xnation realiti ampreal pictur govern healthsystem data transparencyvalu life concern poor level ofcooper leader rise ampb respect thr citizen war ,"['#coronavirus', '#wisdom', '#pandemic']",[],[],"['🙏', '😷']",0
143,"@imMAK02 WHY DO YOU LIE?  ""Covid-19: Doctors snub Ramdev over Coronil claim | Watch - Coronavirus Outbreak News""  https://t.co/lJPTqXMEKv",lie covid doctor snub ramdev coronil claim watch coronaviru outbreak news ,[],['@imMAK02'],['https://t.co/lJPTqXMEKv'],[],0
145,"@VP Kamala, There are more Coronavirus waves are awaiting to scatter away all human beings. Why don't you find out the virus root and who deliberately have tried to wipe away all mankind. Use FBI , accussed to be punished in International Court. You got guilty country name.",kamala coronaviru wave await scatter away human dont find viru root deliber wipe away mankind fbi accuss punish intern court guilti countri ,[],['@VP'],[],[],0
146,"No Compromise providing Oxygen cylinders for the needy and on emergency only, to address the ongoing shortage of oxygen cylinder across Mumbai.   Know us more -   Facebook -  https://t.co/Yra6loHX4i  Instagram -   https://t.co/IIX4KqQomL  #infection #covid #virus #coronavirus  https://t.co/B2ralojiEQ",compromis provid oxygen cylind needi emerg address ongo shortag oxygen cylind mumbai facebook instagram ,"['#infection', '#covid', '#virus', '#coronavirus']",[],"['https://t.co/Yra6loHX4i', 'https://t.co/IIX4KqQomL', 'https://t.co/B2ralojiEQ']",[],0
147,"No Compromise providing Oxygen cylinders for the needy and on emergency only, to address the ongoing shortage of oxygen cylinder across Mumbai.   Know us more -   Facebook -  https://t.co/n4njGm4Xg8  Instagram -   https://t.co/JPyvfZ6Qv5  #infection #covid #virus #coronavirus  https://t.co/dTwWj8rd2J",compromis provid oxygen cylind needi emerg address ongo shortag oxygen cylind mumbai facebook instagram ,"['#infection', '#covid', '#virus', '#coronavirus']",[],"['https://t.co/n4njGm4Xg8', 'https://t.co/JPyvfZ6Qv5', 'https://t.co/dTwWj8rd2J']",[],0
148,#paidstory #coronavirus #writersofinstagram #god #allah #dua #family #india    Read my thoughts on @YourQuoteApp at  https://t.co/AHK21cLrCz  https://t.co/5RAyJzEYbZ,read thought ,"['#paidstory', '#coronavirus', '#writersofinstagram', '#god', '#allah', '#dua', '#family', '#india']",['@YourQuoteApp'],"['https://t.co/AHK21cLrCz', 'https://t.co/5RAyJzEYbZ']",[],0
150,Coronavirus News Highlights: CM Uddhav Thackeray urges Centre to take a call on Class 12 exams for all states  https://t.co/prS8jGEZhA #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,coronaviru news highlight uddhav thackeray urg centr class exam state ,"['#Nifty', '#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/prS8jGEZhA'],[],0
151,Coronavirus graph in Punjab slowly coming down from plateau: Yasmin Rashid  https://t.co/Xc2XGxddck #Coronaviruspakistan,coronaviru graph punjab slowli plateau yasmin rashid ,['#Coronaviruspakistan'],[],['https://t.co/Xc2XGxddck'],[],0
153,"The Indian economy was expected to lose over ₹32,000 crore everyday during the 1st 21days of complete lockdown, which was declared following the coronavirus outbreak. Under complete lockdown,less than a quarter of India's $2.8 trillion economic movement was functional. #COVID19",indian economi expect lose crore everyday day complet lockdown declar follow coronaviru outbreak complet lockdownless quarter india trillion econom movement function ,['#COVID19'],[],[],[],0
154,"Let's listen what Jr Docs. Manish, Abhishek &amp; Vakul frm MAMC said about JTTs Covid Isolation Centre. We're thankful to you for all your hard work, dedication and support. God bless you all.😊😊🙏  #doctors #COVID19 #IndiaFightsCorona #CovidCareCentre #coronavirus #COVID19India  https://t.co/tzQcibTEiy",listen doc manish abhishek vakul frm mamc jtt covid isol centr hard work dedic support god bless ,"['#doctors', '#COVID19', '#IndiaFightsCorona', '#CovidCareCentre', '#coronavirus', '#COVID19India']",[],['https://t.co/tzQcibTEiy'],"['😊', '😊', '🙏']",0
155,Coronavirus: UAE approves new life-saving #GSK drug for emergency use  https://t.co/Iy2Rj7iSAv via @TheNationalNews,coronaviru uae approv new lifesav drug emerg ,['#GSK'],['@TheNationalNews'],['https://t.co/Iy2Rj7iSAv'],[],0
156,Now it’s increasingly getting clear that For the first time ever the Chinese invented something .. and the rest of the world copied it !! That’s the tweet ! #CoronaSecondWave #coronavirus #WuhanLabLeak #COVID19,increasingli clear time chines invent rest world copi that tweet ,"['#CoronaSecondWave', '#coronavirus', '#WuhanLabLeak', '#COVID19']",[],[],[],0
157,@ndtv Can’t even write anything lost my words 🙏#COVID19 #coronavirus tired of blame game We r normal citizens we want to live #pandemic #Indiancitizens #citizensofIndia,cant write lose word tire blame game normal citizen live ,"['#coronavirus', '#pandemic', '#Indiancitizens', '#citizensofIndia']",['@ndtv'],[],['🙏'],0
158,IAM TOTALLY SHOCKED TO KNOW THE WAY  RAW AND CBI  DO NOT ACT AGAINST  CHINESE IN INDIA INDIA HAS A FOOLISH  PRIMEISTER LIKE MODIJI EVEN AFTER SO MANY DAYS HE IS SCARED TO SEND CHINESE PEOPLE WHO SPREAD  CORONAVIRUS IN INDIA  WHY ARE YOU SCARED  MODIJI,iam total shock way raw cbi act chines india india foolish primeist like modiji day scar send chines peopl spread coronaviru india scar modiji ,[],[],[],[],0
159,RIGHT DECISION MP GOVERNMENT ✔️ #COVID19 #coronavirus #CoronaCurfew #coronaguideline #mpgov #theashujatav @CMMadhyaPradesh   @OfficeofSSC,decis govern ,"['#COVID19', '#coronavirus', '#CoronaCurfew', '#coronaguideline', '#mpgov', '#theashujatav']","['@CMMadhyaPradesh', '@OfficeofSSC']",[],['✔️'],0
160,EVEN NOW  CHINESE ARE  CREATING  CORONAVIRUS IN  ISOLATED AREAS AND  DISTRIBUTED  IN PUBLIC  WITH CLOVES IN HAND  BY THESE RUBED  BY INNOCENT PEOPLE,chines creat coronaviru isol area distribut public clove hand rube innoc peopl ,[],[],[],[],0
163,"Bolsonaro's popularity has plummeted during the coronavirus crisis, which has killed more than 460,000 Brazilians as the far-right leader played down its severity.   https://t.co/DLY8cnok4E",bolsonaro popular plummet coronaviru crisi kill brazilian farright leader play sever ,[],[],['https://t.co/DLY8cnok4E'],[],0
165,Update - So far today total 2849 coronavirus cases report in Sri Lanka. #LKA #SriLanka #COVID19SL #COVID19LK,updat far today total coronaviru case report sri lanka ,"['#LKA', '#SriLanka', '#COVID19SL', '#COVID19LK']",[],[],[],0
166,China should realise that it’s Wuhan laboratory has been responsible for coronavirus in the entire world. It should do efforts to eradicate coronavirus from the world.,china realis wuhan laboratori respons coronaviru entir world effort erad coronaviru world ,[],[],[],[],0
170,Mulund Growth    ↔️@ 0.15% Mumbai Average ⬇️@ 0.16%  T-Ward Covid Growth rate till 29th May’2021 - 0.15%  #mulund  #COVID19  #coronavirus  #CoronaVirusUpdate #COVID19India #coronavirus #Mumbai  https://t.co/6Ma3XdeK8e,mulund growth mumbai averag tward covid growth rate till ,"['#mulund', '#COVID19', '#coronavirus', '#CoronaVirusUpdate', '#COVID19India', '#coronavirus', '#Mumbai']",[],['https://t.co/6Ma3XdeK8e'],"['↔️', '⬇️']",0
172,"By saluting and distributing fruits to #CoronaWarriors, the volunteers are expressing gratitude towards #RealAngels. The whole nation is indebted to them who remained on the front to fight this hardest battle and save lives. #Salute! #SaluteToCoronaWarriors #coronavirus  https://t.co/Vi0DnjKFmH",salut distribut fruit volunt express gratitud nation indebt remain fight hardest battl save life ,"['#CoronaWarriors,', '#RealAngels.', '#Salute!', '#SaluteToCoronaWarriors', '#coronavirus']",[],['https://t.co/Vi0DnjKFmH'],[],0
173,There are no different masks for different varients of @coronavirus ...use mask and increase pace of #COVIDVaccination,differ mask differ varient mask increas pace ,['#COVIDVaccination'],['@coronavirus'],[],[],0
