,tweet,clean_tweet,label
124,Huddled inside aero bridge for over 15mins during Covid times. Flight # 6E 6684. #COVID19  @IndiGo6E  https://t.co/dwAKY6dnCB,huddl insid aero bridg min covid time flight ,0
125,Star Wars Identities Exhibition #starwars #identities #starwarsidentities #exhibition #art #artsciencemuseum #museum #covid_19 #marinabaysands #singapore #lockdown #staycation #staysafe @ ArtScience Museum  https://t.co/ObYdNwM9XG,star war ident exhibit artscienc museum ,0
126,"Rajasthan reports 233 new COVID-19 cases and 114 recoveries in the last 24 hours, as per State Health Department. No new death reported during this period.  Total cases: 3,21,356 Total recoveries: 3,16,864 Active cases: 1,703 Death toll: 2,789  https://t.co/fDHbJ9h8GH",rajasthan report new covid case recoveri hour state health depart new death report period total case total recoveri activ case death toll ,1
127,@bcci don't hold any matches in maharashtra learn from fiasco At PSL there r many cities which r relatively free of covid use them...,dont hold match maharashtra learn fiasco psl citi rel free covid ,0
128,#4 ....  T-Ward Covid Growth rate upto 5th March’2021 @ 0.38%  #mulund  #COVID19  #coronavirus  #CoronaVirusUpdate #COVID19India #coronavirus #Mumbai  https://t.co/4MDcRtT9vc,tward covid growth rate upto march ,0
129,Patna - Bhabua Road InterCity COVID - 19 Special 03243 today again late by approximately 30 HR this is nigh train so please  https://t.co/7CMjoAGjDX,patna bhabua road interc covid special today late approxim nigh train ,0
130,"Reunited by Yoga;Divided by Covid. @ Bangalore, India  https://t.co/SI6R62TImN",reunit yogadivid covid bangalor india ,0
131,Can someone explain the logic behind this eligibility?  • Senior Citizen (Women) Indian Railways: 58 yrs  • Senior Citizen (Women) Covid-19 Vaccine: 60 yrs  Can we stick to one age limit as a standard in India?,explain logic elig senior citizen woman indian railway senior citizen woman covid vaccin stick age limit standard india ,0
132,"#ThisDayLastYear  6th March 2020  It was a rainy evening in #Bengaluru Social Distancing, unheard. It was lovely walk in the rain with no fear of catching Cold or Flu.   But, everything changed in just a matter of time.   Just before #Covid_19 struck  https://t.co/G4Rk7NSHIr",march raini social distanc unheard love walk rain fear catch cold flu chang matter time struck ,0
133,"#ThisDayLastYear  6th March 2020  It was a rainy evening in #Bengaluru Social Distancing, unheard. It was lovely walk in the rain with no fear of catching Cold or Flu.   But, everything changed in just a matter of time.   Just before #Covid_19 struck  https://t.co/hw2LogBjgi",march raini social distanc unheard love walk rain fear catch cold flu chang matter time struck ,0
134,Our team at SpiceHealth took the first dose of the vaccine against Covid-19. With your help and cooperation we hope to defeat the virus once and for all. We encourage other eligible beneficiaries to pre-register and get vaccinated when your turn comes. #SpiceHealth  https://t.co/LyyRc9q4BX,team spicehealth dose vaccin covid help cooper hope defeat viru encourag elig beneficiari preregist vaccin turn ,0
135,"Hello sir @CYBTRAFFIC @HYDTP I'm running a tyre shop in Bowenpally, Manovikas nagar, already we suffered and suffering with covid and disaster market condition.Without any mercy thirumalagiri traffic police lifted my displayed tyre by saying tyres on footpath, in reality there is",hello sir tyre shop bowenp manovika nagar suffer suffer covid disast market conditionwithout merci thirumalagiri traffic polic lift display tyre tyre footpath realiti ,0
136,"My flights booked thru @Yatra.com to travel in April 2020 for an amount of Rs.72,859was cancelled by @etihad airline itself due to covid 19. Since @DGCAIndia insists airlines to provide full refund for cancelled flights,but  https://t.co/wR87yaQzp7 provided me only partial refund  https://t.co/RJvpqZ9D02",flight book travel april rswa cancel airlin covid insist airlin provid refund cancel flightsbut provid partial refund ,0
137,"@RailMinIndia @PiyushGoyal PNR-6148037659, RAC seat issued ..2 passenger in 1 seat...1 ladies and 1 gents  Q1) Hw u can issue 1 ladies and 1 gents in 1 seat?  Q2) Durng dis Covid times y railway not putng a stop to Rac allotment?  Plz take priority action.dis is serious offence..",pnr rac seat issu passeng seat ladi gent issu ladi gent seat durng covid time railway putng stop rac allot plz prioriti actiondi offenc ,0
138,Parliament of India has set up its own covid vaccination centre in the parliament complex. The centre will cater to MPs. The vaccination is voluntary.   @htTweets,parliament india set covid vaccin centr parliament complex centr cater vaccin voluntari ,0
139,Mr Satinder Jain don’t make absurd statements COVID Is not decreeing in Delhi you have done nothing to control the epidemic. Want to show AAPs arrogance. Very Sad,satind jain dont absurd statement covid decre delhi control epidem aap arrog sad ,0
140,"Women in Somaliland and all over Africa have done great job in the efforts of stoping spread of COVID-19 starting from their families to the community. They deserved to be recognized, encouraged and include them in the decision takings for both community level and country level",woman somaliland africa great job effort stop spread covid start famili commun deserv recogn encourag includ decis commun level countri level ,0
141,Covid updates for Tamil Nadu today @xpresstn @NewIndianXpress  https://t.co/KiyfPV8cLA,covid updat tamil nadu today ,0
142,"On 8th March 2021 we from @ncc_ex had organised a #covid #awareness rally near #andheri #west  #railway #station , we are thankful #BMC contractor Sandeep Hire ,to #police #department specially Sanjeev Kard sir for joining this rally #nccexcadetassociation  https://t.co/2MThbW0OZq",march organis ralli near contractor sandeep hire special sanjeev kard sir join ralli ,0
143,"On 8th March 2021 we from @ncc_ex had organised a #covid #awareness rally near #andheri #west  #railway #station ,we are thankful to captain Kota sir (Bhawans college boys unit) for encouraging the #present #cadets of Bhawans college ncc unit to join this rally #jaihind  https://t.co/rPdKH4wPiu",march organis ralli near captain kota sir bhawan colleg boy unit encourag bhawan colleg ncc unit join ralli ,0
144,"CM haryana, Health Minister , Haryana. I am 69 yrs old alongwith my wife took an opponent on Arogya Setu to get Covid vaccination at Park , Hospital, Gurgaon. As already we had registered for vaccination &amp; made to sit for two &amp; half hours. At the end we were",haryana health minist haryana old alongwith wife oppon arogya setu covid vaccin park hospit gurgaon regist vaccin sit half hour end ,0
145,"Today, we celebrate women across the globe for their tremendous contributions to humanity, especially now, with the ongoing COVID-19 pandemic.   We Respect to you all for being the unsung heroes of our society...    #WomensDay #IWD2021",today celebr woman globe tremend contribut human especi ongo covid pandem respect unsung hero societi ,0
146,"@INOXMovies Amazing theatrical experience....impressive hospitable services of Inox staff...adding icing to the cake,it even followed all the covid guidelines and maintained proper hygiene 🤟🏻  Kudos to Inox Udaipur team🙌🏻Keep up the good work👍🏻",amaz theatric experienceimpress hospit servic inox staffad ice cakeit follow covid guidelin maintain proper hygien kudo inox udaipur teamkeep work ,0
147,It’s been one year since I had the joy of a positive pregnancy test. This #IWD2021 I want to recognise all the women whose pregnancy journeys have been impacted by Covid. For those who had miscarriages and suffered due to delayed treatment or surgeries. For the women who...,year joy posit pregnanc test recognis woman pregnanc journey impact covid miscarriag suffer delay treatment surgeri woman ,0
148,"It's a beautiful morning after the COVID-19 vaccination jab, just want to inform you all that am still alive and kicking 😅. Apart from the pain I still feel at the injection site, no any other adverse effects whatsoever. #GetVaccinatedToday",beauti morn covid vaccin jab inform aliv kick apart pain feel inject site advers effect whatsoev ,0
149,@MoHFW_INDIA @PMOIndia @CMOMaharashtra @rajeshtope11  I have registered for covid vaccination for my parents on Arogya sethu but it says there was no slot available till 30th April. So my parents went directly but they sent them back saying take an appointment and then come.,regist covid vaccin parent arogya sethu slot avail till april parent directli sent appoint ,0
150,@IRCTCofficial @PiyushGoyal Excellent Experienced in post covid situation today in Tejas Express Ahmedabad to Vapi... Good Food &amp; Excellent Hospitality.. Thank You... Vinod and Nancy...  #HappyWomensDay  https://t.co/Z4RTrLXeu5,excel experienc post covid situat today teja express ahmedabad vapi food excel hospit vinod nanci ,0
151,"Today, women are contributing immensely in achieving an equal future in the post-Covid world and their leadership is making a difference. On International Women's Day, we salute them for their efforts and for contributing to an equal future.  #InternationalWomensDay #WomensDay  https://t.co/QAVVtWD34e",today woman contribut immens achiev equal futur postcovid world leadership differ intern woman day salut effort contribut equal futur ,0
152,“Working in Covid-19 pandemic was a life-changing experience” for @IamVinitaa and she too feels that women must at any cost become independent.  #WomensDay  @DGPMaharashtra @NagpurPolice  https://t.co/OMGW4J3fUv,work covid pandem lifechang experi feel woman cost independ ,0
153,"Even with Covid-19 restrictions, International Women’s Day march to proceed, but virtually with hashtag #WomensMarchMY | Malay Mail  https://t.co/Q1L3NDxxup",covid restrict intern woman day march proceed virtual hashtag malay mail ,0
154,"Women in Leadership: Achieving an Equal Future in a COVID-19 World  “It is time to finally fully harness the power of women’s leadership to realise a more equal, more inclusive and more sustainable future.” ~ UNDP  Happy International Women’s Day from Bursa Malaysia-i!  #IWD2021  https://t.co/79g6HBGAGR",woman leadership achiev equal futur covid world time final fulli har power woman leadership realis equal inclus sustain futur undp happi intern woman day bursa malaysiai ,0
155,"Please register before going to Nkda Covid Vaccination Centre. On portal or 24x7 Helpline. Only senior citizens. #GovtOfWestBengalInitiative #TrustNKDA, #TrustHIDCO  https://t.co/GP9wIDJmdJ",regist nkda covid vaccin centr portal helplin senior citizen ,0
156,why are people already partying when covid-19 is still not over or partially over?!!,peopl parti covid partial ,0
157,On this International Women's Day-as we build momentum to post COVID recovery- important not to leave behind one half of this globe-women! Any reverse in progress &amp; reduction in income affects women first &amp; most. In recovery &amp; future plans Women need to remain a critical focus!,intern woman daya build momentum post covid recoveri import leav half globewomen revers progress reduct incom affect woman recoveri futur plan woman remain critic focu ,0
158,@dbergstresser The covid trade,covid trade ,0
159,"Warmly greeting you happy international women's day. One day, we'll have a beautiful world with peace, humanity and justice. I salute those brave women who sacrifise their lives for the nation like #MaKyalSin   #Women in leadership: Achieving an equal future in a Covid-19 world.  https://t.co/J4u1R3WdEb",warmli greet happi intern woman day day beauti world peac human justic salut brave woman sacrifis life nation like leadership achiev equal futur covid world ,0
