,tweet,clean_tweet,hastags,attherate,urls,emojis
62,@SandeepPoundrik Well said Sir.Respecting mother earth🌎 &amp; it's conservation 2b top priority for peaceful human existence. Already novel #coronavirus has created a havoc globally &amp; we humans r responsible for unleashing it - by damaging her biodiversity.#WorldEnvironmentDay 🌱🍁🌲🏞️🐬🦚🦒🦓🐼🌻🙏, Well said SirRespecting mother earth amp its conservation 2b top priority for peaceful human existence Already novel has created a havoc globally amp we humans r responsible for unleashing it  by damaging her biodiversity ,['#coronavirus'],['@SandeepPoundrik'],[],"['🌎', '🌱', '🍁', '🌲', '🏞️', '🐬', '🦚', '🦒', '🦓', '🐼', '🌻', '🙏']"
63,"#India witnesses lowest #COVID19 tally of 1,20,529 new cases with 3,380 death in last 24 hours | LATEST on #Coronavirus:  https://t.co/fNwa16t4lS  Who is responsible for this situation?", witnesses lowest tally of 120529 new cases with 3380 death in last 24 hours | LATEST on  Who is responsible for this situation,"['#India', '#COVID19', '#Coronavirus:']",[],['https://t.co/fNwa16t4lS'],[]
64,IF TWO YEARS  CHINA  CORONAVIRUS  WAS IN INDIA  WAS IN INDIA NOT A SINGLE PERSON SAY CORONAVIRUS  HANDLING OF  MODIJI WAS BAD,IF TWO YEARS CHINA CORONAVIRUS WAS IN INDIA WAS IN INDIA NOT A SINGLE PERSON SAY CORONAVIRUS HANDLING OF MODIJI WAS BAD,[],[],[],[]
65,OFCOURSE  PUBLIC DID NOT FOLLOW THE RULES OF CHINA CORONAVIRUS THAT  ALSO WAS A BIG  PROBLEM FOR THE  INCREASED CORONAVIRUS IN INDIA NO ONE  FOR FOWLLOWED  THE RULES  BUT CORONAVIRUS ATTACK  GOVERNMENT IS BAD  AS IF GOD HAS NOT GIVEN BRAINS FOR TWO YEARS  AND  THOSE WHO DON'T PM,OFCOURSE PUBLIC DID NOT FOLLOW THE RULES OF CHINA CORONAVIRUS THAT ALSO WAS A BIG PROBLEM FOR THE INCREASED CORONAVIRUS IN INDIA NO ONE FOR FOWLLOWED THE RULES BUT CORONAVIRUS ATTACK GOVERNMENT IS BAD AS IF GOD HAS NOT GIVEN BRAINS FOR TWO YEARS AND THOSE WHO DONT PM,[],[],[],[]
66,"For homeless, food is a bigger worry than corona virus. We  RamCharan Yuvashakthi Srikakulam team donating food and essentials to poor. On the name of our idol @AlwaysRamCharan DAY 10 - FOOD DONATION @RcYuvashkthiSkm @RcYuvaShakthi @upasanakonidela @sivacherry9 @KChiruTweets  https://t.co/BYJyqhnVIR",For homeless food is a bigger worry than corona virus We RamCharan Yuvashakthi Srikakulam team donating food and essentials to poor On the name of our idol DAY 10  FOOD DONATION ,[],"['@AlwaysRamCharan', '@RcYuvashkthiSkm', '@RcYuvaShakthi', '@upasanakonidela', '@sivacherry9', '@KChiruTweets']",['https://t.co/BYJyqhnVIR'],[]
67,"For homeless, food is a bigger worry than corona virus. We  RamCharan Yuvashakthi Srikakulam team donating food and essentials to poor. On the name of our idol @AlwaysRamCharan DAY 10 - FOOD DONATION @RcYuvashkthiSkm @RcYuvaShakthi @upasanakonidela @sivacherry9 @KChiruTweets  https://t.co/XUTvM1qTDu",For homeless food is a bigger worry than corona virus We RamCharan Yuvashakthi Srikakulam team donating food and essentials to poor On the name of our idol DAY 10  FOOD DONATION ,[],"['@AlwaysRamCharan', '@RcYuvashkthiSkm', '@RcYuvaShakthi', '@upasanakonidela', '@sivacherry9', '@KChiruTweets']",['https://t.co/XUTvM1qTDu'],[]
68,IS THE THIRD WAVE  OF CHINA CORONAVIRUS  COMING  ONLY WAY PRODUCE  LOTS OF VACCINE  OTHERWISE WE. MAY NOT HAVE BEDS THIS WAS THE MISTAKE MODIJI DID BY UNDER ESTIMATE THE SECOND CHINA CORONAVIRUS  PLUS  ELECTION IN FIVE STATES IS ANOTHER  BIG  MISTAKE WHICH LED TO THE LOSS OF LIVE,IS THE THIRD WAVE OF CHINA CORONAVIRUS COMING ONLY WAY PRODUCE LOTS OF VACCINE OTHERWISE WE MAY NOT HAVE BEDS THIS WAS THE MISTAKE MODIJI DID BY UNDER ESTIMATE THE SECOND CHINA CORONAVIRUS PLUS ELECTION IN FIVE STATES IS ANOTHER BIG MISTAKE WHICH LED TO THE LOSS OF LIVE,[],[],[],[]
69,Lockdown in Delhi extended with some relaxations👍  #lockdown2021 #Delhi #ArvindKejriwal #coronavirus #digitalpardeepp #teamdigitalpardeepp  https://t.co/aqcGcqucCp,Lockdown in Delhi extended with some relaxations ,"['#lockdown2021', '#Delhi', '#ArvindKejriwal', '#coronavirus', '#digitalpardeepp', '#teamdigitalpardeepp']",[],['https://t.co/aqcGcqucCp'],['👍']
70,"Due to the outbreak of coronavirus people are being locked indoors, it seems the environment and mother earth have benefitted slightly from that for the absence of human activities amid the coronavirus-induced lockdown, nature is getting time to clean itself and reclaim its space  https://t.co/ATngLPVJRx",Due to the outbreak of coronavirus people are being locked indoors it seems the environment and mother earth have benefitted slightly from that for the absence of human activities amid the coronavirusinduced lockdown nature is getting time to clean itself and reclaim its space ,[],[],['https://t.co/ATngLPVJRx'],[]
71,BRAND new preventions from🤦🤭🤭🤭 #coronavirus  #Memes #memes2021 #tweeter #ViralTalk  https://t.co/RkV2C4oQBG,BRAND new preventions from ,"['#coronavirus', '#Memes', '#memes2021', '#tweeter', '#ViralTalk']",[],['https://t.co/RkV2C4oQBG'],"['🤦', '🤭', '🤭', '🤭']"
72,"#Covid19 is now recognised as an airborne disease that can be transmitted via respiratory fluids. With people being indoors most of the time, ventilation and the indoor #airquality are thus essential to ensure good health &amp; reduce transmission of #coronavirus   #PollutionPandemic", is now recognised as an airborne disease that can be transmitted via respiratory fluids With people being indoors most of the time ventilation and the indoor are thus essential to ensure good health amp reduce transmission of ,"['#Covid19', '#airquality', '#coronavirus', '#PollutionPandemic']",[],[],[]
73,Censorship! #research #realresearch #covid #coronavirus,Censorship ,"['#research', '#realresearch', '#covid', '#coronavirus']",[],[],[]
74,People Searching Corona Vaccines! UNION &amp; States Govts Should Arrange Many Vaccines Centres in Each and Every VILLAGES to Control  Corona Virus &amp; also Crowds and Must Confirm Normal life of People! Pre Plans are Required! By.Rajendran.  https://t.co/Wgl89lyGoj Follow Action Ple.  https://t.co/IBKHn5SY9x,People Searching Corona Vaccines UNION amp States Govts Should Arrange Many Vaccines Centres in Each and Every VILLAGES to Control Corona Virus amp also Crowds and Must Confirm Normal life of People Pre Plans are Required ByRajendran  Follow Action Ple ,[],[],"['https://t.co/Wgl89lyGoj', 'https://t.co/IBKHn5SY9x']",[]
75,Here is the proof that #Corona virus was man made at #China's #WuhanLab,Here is the proof that virus was man made at ,"['#Corona', ""#China's"", '#WuhanLab']",[],[],[]
76,"There are now 174.256.366 total coronavirus (COVID-19) infections worldwide. Within the infected people 3.748.533 have died, 12.773.047 are still sick and 157.734.786 people have recovered.  https://t.co/oKTD0arZtM",There are now 174256366 total coronavirus (COVID19) infections worldwide Within the infected people 3748533 have died 12773047 are still sick and 157734786 people have recovered ,[],[],['https://t.co/oKTD0arZtM'],[]
77,"A tragedy, for the parents who kept their daughter home for 2 years safe from #coronavirus ,but sent her to school, just to hear the news of her death.",A tragedy for the parents who kept their daughter home for 2 years safe from but sent her to school just to hear the news of her death,['#coronavirus'],[],[],[]
78,"Are we really ape born??  Because, If our Veds, Shashtra are true, than with a possibility of zero. YES, we must be snatching each other's PISSU'...!! #coronavirus",Are we really ape born Because If our Veds Shashtra are true than with a possibility of zero YES we must be snatching each others PISSU ,['#coronavirus'],[],[],[]
79,"I just did my part in the war against coronavirus. Join me, in supporting those who need a helping hand at this critical hour.  https://t.co/Rq32ZhkkZW",I just did my part in the war against coronavirus Join me in supporting those who need a helping hand at this critical hour ,[],[],['https://t.co/Rq32ZhkkZW'],[]
80,"If anyone, more educated much saviour can answer to this 2nd simplest thing. Obviously, 1st be the incompetency of not able to find a cure 👏👏  Q# How the vaccine can lower the population and CO2 is our copyright that no one else on this planet breathes out. #coronavirus  https://t.co/Du9JiAWLus",If anyone more educated much saviour can answer to this 2nd simplest thing Obviously 1st be the incompetency of not able to find a cure  Q# How the vaccine can lower the population and CO2 is our copyright that no one else on this planet breathes out ,['#coronavirus'],[],['https://t.co/Du9JiAWLus'],"['👏', '👏']"
81,"Yes, 35% of Islamabad's population is #vaccinated  The coronavirus vaccination drive in the federal capital is moving ahead effectively as 425,000 people out of a target of 1.2 million in the territory have been vaccinated so far 👇  https://t.co/ZQVW5hZZUR",Yes 35% of Islamabads population is The coronavirus vaccination drive in the federal capital is moving ahead effectively as 425000 people out of a target of 12 million in the territory have been vaccinated so far  ,['#vaccinated'],[],['https://t.co/ZQVW5hZZUR'],['👇']
82,PM Modi empathises with the People who have lost their loved ones due to this Chinese CoronaVirus Pandemic. Says this has been the worst global Pandemic the world has seen in over 100 years. #VaccineForAll #ModiSpeech #ModiHaiToMumkinHai  8/9,PM Modi empathises with the People who have lost their loved ones due to this Chinese CoronaVirus Pandemic Says this has been the worst global Pandemic the world has seen in over 100 years 8/9,"['#VaccineForAll', '#ModiSpeech', '#ModiHaiToMumkinHai']",[],[],[]
83,"It's an important course correction...Hope all Indians get vaccinated and it's important to know that eventhough he has spoken late ,@narendramodi is doing the right thing...      It's time for Indians to stand united and get vaccinated against #CoronaVirus...",Its an important course correctionHope all Indians get vaccinated and its important to know that eventhough he has spoken late  is doing the right thing Its time for Indians to stand united and get vaccinated against ,['#CoronaVirus...'],[],[],[]
84,"COVID-19: UK reports another 5,683 coronavirus cases and one death  https://t.co/Z6DRa9fQ9t",COVID19: UK reports another 5683 coronavirus cases and one death ,[],[],['https://t.co/Z6DRa9fQ9t'],[]
85,I think there is War going on between My Antibodies and corona virus inside my body bcoz I'm feeling the heat🤣 #CoronaVaccination #COVID19India,I think there is War going on between My Antibodies and corona virus inside my body bcoz Im feeling the heat ,"['#CoronaVaccination', '#COVID19India']",[],[],['🤣']
86,"Dr. Divya, Medical Officer East Zone. @mygovindia @narendramodi @BSYBJP @karnataka_team @BbmpZone @rrnagarbbmp @BBMPSouthZone @BBMPCOMM @BbmpEast @BBMPMahadevpura @bheem_rajesh @GirishMattenna2   #covid_19 #covid #covidsupport #frontlineworkers #chd #citizenhelpdesk #coronavirus  https://t.co/rP3EQ3cOXY",Dr Divya Medical Officer East Zone ,"['#covid_19', '#covid', '#covidsupport', '#frontlineworkers', '#chd', '#citizenhelpdesk', '#coronavirus']","['@mygovindia', '@narendramodi', '@BSYBJP', '@karnataka_team', '@BbmpZone', '@rrnagarbbmp', '@BBMPSouthZone', '@BBMPCOMM', '@BbmpEast', '@BBMPMahadevpura', '@bheem_rajesh', '@GirishMattenna2']",['https://t.co/rP3EQ3cOXY'],[]
87,"Everyone 18+ #Vaccinated in #WeyanVillage #Bandipora, #JammuAndKashmir - a first for #India!  Village of nomads, no roads &amp; internet. Officials reached here on 18km trek by foot. In a first J&amp;K forefront’s a Health model! #Coronavirus #Vaccination  Read -&gt;  https://t.co/6SLaqpScHl  https://t.co/5f2nSJQhAG",Everyone 18+ in  a first for Village of nomads no roads amp internet Officials reached here on 18km trek by foot In a first JampK forefront’s a Health model Read gt  ,"['#Vaccinated', '#WeyanVillage', '#Bandipora,', '#JammuAndKashmir', '#India!', '#Coronavirus', '#Vaccination']",[],"['https://t.co/6SLaqpScHl', 'https://t.co/5f2nSJQhAG']",[]
88,"47 coronavirus related deaths confirmed by DG of Health Services, increasing the total death in Sri Lanka to 1,789 - Health Ministry. #LKA #SriLanka",47 coronavirus related deaths confirmed by DG of Health Services increasing the total death in Sri Lanka to 1789  Health Ministry ,"['#LKA', '#SriLanka']",[],[],[]
89,Today's Corona News Statistics of Surat and Bardoli ..  #bardoli #bardolinagar #surat #suratcity #covid_19 #sardarnagribardoli #CoronaVirus #COVID19 #stayhomestaysafe #coronaupdates #coronapositive #bardoliguide  https://t.co/cal5T5eGiE,Todays Corona News Statistics of Surat and Bardoli  ,"['#bardoli', '#bardolinagar', '#surat', '#suratcity', '#covid_19', '#sardarnagribardoli', '#CoronaVirus', '#COVID19', '#stayhomestaysafe', '#coronaupdates', '#coronapositive', '#bardoliguide']",[],['https://t.co/cal5T5eGiE'],[]
90,@airnewsalerts @DrJitendraSingh It is true. But so far no natural immunity booster has been discovered against Corona virus., It is true But so far no natural immunity booster has been discovered against Corona virus,[],"['@airnewsalerts', '@DrJitendraSingh']",[],[]
91,"Cleanliness is also necessary in this #pandemic, There are some people around me, They have months old #children's, They need #Pampers, #Wipes &amp; baby kit's, Can #Donate for small kids. Phonepe/Gpay : 9966661321 #COVID #coronavirus  @HiHyderabad 🙏 RT @charan_tweetz",Cleanliness is also necessary in this There are some people around me They have months old They need amp baby kits Can for small kids Phonepe/Gpay : 9966661321  RT ,"['#pandemic,', ""#children's,"", '#Pampers,', '#Wipes', '#Donate', '#COVID', '#coronavirus']","['@HiHyderabad', '@charan_tweetz']",[],['🙏']
92,"G7 leaders to call for new probe into origins of Coronavirus: Draft communique   https://t.co/uUijd5evUS  For News on the go, Download HT app. Click  https://t.co/7ClVdwjSTI",G7 leaders to call for new probe into origins of Coronavirus: Draft communique  For News on the go Download HT app Click ,[],[],"['https://t.co/uUijd5evUS', 'https://t.co/7ClVdwjSTI']",[]
93,COVID-19: Delta coronavirus variant now makes up 91% of new UK infections - as cases rise 'rapidly'  https://t.co/OWhkmsLiWn,COVID19: Delta coronavirus variant now makes up 91% of new UK infections  as cases rise rapidly ,[],[],['https://t.co/OWhkmsLiWn'],[]
94,When will kids have a coronavirus vaccine ready? | The Times of India  https://t.co/1c00oufxTV.. #coronavirus #CoronaVirusUpdates #corona #COVID19Vaccines #covid #kids #kidsvaccine,When will kids have a coronavirus vaccine ready | The Times of India  ,"['#coronavirus', '#CoronaVirusUpdates', '#corona', '#COVID19Vaccines', '#covid', '#kids', '#kidsvaccine']",[],['https://t.co/1c00oufxTV..'],[]
95,"Can't wait to put ""fully vaccinated"" on my dating profile like an adoptable dog. 🐩  #Covishield #CoWIN #Covishield #coronavirus #CovidVaccine #AstraZeneca #CoronaVirusUpdates #COVID19",Cant wait to put fully vaccinated on my dating profile like an adoptable dog  ,"['#Covishield', '#CoWIN', '#Covishield', '#coronavirus', '#CovidVaccine', '#AstraZeneca', '#CoronaVirusUpdates', '#COVID19']",[],[],['🐩']
96,@CMofKarnataka @BSYBJP Sir. We are with you. I support lockdown. You are really breaking the chain of Corona Virus. Hats of to you Sir. Nothing is precious than people's health and their safety. Lockdown is the right step for stopping COID-19 chain. Stay safe Sir., Sir We are with you I support lockdown You are really breaking the chain of Corona Virus Hats of to you Sir Nothing is precious than peoples health and their safety Lockdown is the right step for stopping COID19 chain Stay safe Sir,[],"['@CMofKarnataka', '@BSYBJP']",[],[]
97,Dear Honourable's sir Are BJP karyakartas are immune from Corona Virus? SOP's are only for common people? @KirenRijiju @PemaKhanduBJP @RebiaNabam @tamephassangBJP @tabatedir1 @NatungMama @DgpPradesh @MyGovArunachal @BrigMishra @DistrictICC,Dear Honourables sir Are BJP karyakartas are immune from Corona Virus SOPs are only for common people ,[],"['@KirenRijiju', '@PemaKhanduBJP', '@RebiaNabam', '@tamephassangBJP', '@tabatedir1', '@NatungMama', '@DgpPradesh', '@MyGovArunachal', '@BrigMishra', '@DistrictICC']",[],[]
98,So one of mother’s friends got corona while visiting a doctor because the doctor was himself a corona patient. Moral of the story: Not to trust anyone !! 😷😵‍💫 #coronavirus,So one of mother’s friends got corona while visiting a doctor because the doctor was himself a corona patient Moral of the story: Not to trust anyone   ,['#coronavirus'],[],[],"['😷', '😵\u200d💫']"
