created_at,username,tweet,language,replies_count,retweets_count,likes_count
2021-08-19 22:14:51 India Standard Time,drpraveenkp,"#Onam 2021 Of #SSBC_FAMILY🌼🌼🌼   That was an #Awesome_Day👍 For Team #SSBC..   This year, celebrations for the #Keralite festival 🌼🌼were muted because of coronavirus, here's a sneak peek into #onam_celebrations🌻🌻 of #SSBC family.    we wish you all a Very #Happy_Onam🌼🌼🌼  https://t.co/Q6tkYeF5p6",en,0,0,2
2021-08-19 20:19:31 India Standard Time,____puneet,@jaydarcy7 @RajeshP50380158 @AAnalytic_Con @MajorPoonia It's Corona Virus Not Coromavirus.  Seems Failed in English🤣🤣,en,4,0,1
2021-08-19 20:07:34 India Standard Time,jintu_bora,"Vaccines are fake. Don't worry, His Documents are also Fake. #fakevaccine #covid19 #coronavirus #india #fakecovishield #WHO #Seraminstitute @WHO @MoHFW_INDIA",en,0,0,0
2021-08-19 20:00:00 India Standard Time,lionsslgcity,"Never realised that behind the wicked roles you did in movies lied a kind man ready to help people day and night. If Coronavirus was a person,his heart would have melt down by your efforts. ￼God bless you Sir for working day and night. #sonusoodfoundation #SonuSood  #realhero  https://t.co/w3xu9xaGod",en,2,3,24
2021-08-19 19:26:56 India Standard Time,trikutanews,"19 August 2021 : Bulletin on Novel Corona Virus ( #COVID19 ) #Jammu and #Kashmir reports 110 new positive cases, 318283 recovered so far  https://t.co/6hfa5ziQM2",en,0,1,1
2021-08-19 18:33:04 India Standard Time,stigmabasea,"INNR — There's no failing as an entrepreneur; only learning' – 35 quotes from Indian startup journeys: See also our special compilation of quotes related to India's coronavirus responses here. ... Once you do that, only then will you know if it works or…  https://t.co/IMj9nQwADQ",en,0,1,0
2021-08-19 10:28:46 India Standard Time,deepikacoach1,Ever wondered what might be the reason your putting on Weight? #healthcare #health #covid #medicine #medical #doctor #nurse #hospital #healthylifestyle #coronavirus #doctors #wellness #healthy #healthyliving #love #nurses #surgery #pharmacy #fitness #nursing #skincare  https://t.co/0tmL1TgsJk,en,0,0,1
2021-08-19 10:23:33 India Standard Time,singhironman,@htTweets Please ask @SerumInstIndia @adarpoonawalla to donate vaccine through our team to vaccinate waiters &amp; slum people in Mumbai who have not even received first dose. Vaccination 4 all is only the way to stop third wave of #coronavirus. @rha_india @narendramodi @OfficeofUT @PMOIndia,en,0,0,0
2021-08-19 00:25:58 India Standard Time,hb_gfx1,"@DhoIslamabad @ZaeemZia actively collaborating the initiative, appreciated volunteers &amp; said that the cooperation of the citizens was the need of the hour 4 defeating the #pandemic.""Mass gatherings are main source of #Coronavirus spread but we can reduce this by following SOPs.""  https://t.co/psFcZM4svJ",en,0,0,17
2021-08-18 23:55:08 India Standard Time,sujay_agnihotri,Meanwhile 62% of India’s daily reported #covid cases are coming from Kerala Model. #keralamodel #keralamodelfailed #keralacovidblunder #COVID19 #keralacovidblunder #libertarian #Secular_Terror #DeltaVariant #ArrestSwaraBhaskar #COVID19nsw #coronavirus #covid_19 #corona #stayhome,en,0,2,3
2021-08-18 21:40:45 India Standard Time,rohshan_din,"volunteers and said that the cooperation of the citizens was the need of the hour for defeating the pandemic. ""Mass gatherings are main source of Coronavirus spread but we can reduce this by following SOPs. I hope this drive will contain the risk of outbreak."" the DHO said.  5/6",en,1,3,10
2021-08-18 21:40:42 India Standard Time,rohshan_din,"coronavirus during 9th Muharram procession on Wednesday. The volunteers distributed  face masks and provided hand sanitisers to the mourners at entry points of the procession. The volunteers also educated the volunteers about social distancing, frequent hand washing and 2/6",en,1,1,4
2021-08-18 21:13:26 India Standard Time,thatstanishk,"#BREAKING: according to cdc data, the efficacy of coronavirus vaccinations is falling overall, although they continue to protect against hospitalisation.x",en,0,0,0
2021-08-18 16:44:40 India Standard Time,thereadershelf,Kaun Banega Crorepati and The Kapil Sharma Show are two of the biggest and popular shows in the TV industry.  #Bollywood #AmitabhBachchan #KapilSharma #KBC #KapilSharmaShow #Audiences #Corona #coronavirus #Entertainment  https://t.co/3pUbJN7VNf,en,0,1,2
2021-08-18 16:24:39 India Standard Time,mangeram0154,"Both are just like mosquitoes of malaria and dengue and coronavirus pandemic, to keep people divided and harass and kill innocent people to ruin social peace and harmony and global brotherhood in the world. The cosmos is creator God of universe and all human beings are equal.",en,0,1,2
2021-08-18 10:20:17 India Standard Time,deardeshir,"@sardesairajdeep @IndiaToday Nothing unexpected. Considering the severity of the Coronavirus pandemic (not yet over) and the obvious impact on the economy/employment, one would say #NarendraModi and the BJP is holding out extremely well !",en,0,0,0
2021-08-18 09:48:55 India Standard Time,jasghar,"More than 5,000 students and hundreds of employees in a single Florida school district have tested positive for Covid-19 or may have been exposed to the coronavirus, school officials said Monday.   https://t.co/zGCtBBsYRv via @nbcnews",en,0,1,2
2021-08-18 04:54:43 India Standard Time,vietnewsgateway,Inquiry underway into transport of 41 #coronavirus patient bodies from #Saigon to Ben Tre  https://t.co/ILLPGNrYbJ,en,0,1,6
2021-08-17 20:38:26 India Standard Time,menakaw9,Media Release – 2021.08.17 Covid death figures reported today 2021.08.17 #DGI #Government #Information #Department #News #infodprtsl  #Srilanka #Covid19 #Coronavirus #StaySafe #SocialDistancing #Virus #Pandemic  https://t.co/v0OLQa69sr,en,0,1,1
2021-08-17 20:36:47 India Standard Time,varnasuthan1104,"171 COVID-19 related deaths have been reported, the highest number of deaths recorded in a single day. Sri Lanka's coronavirus death toll increases to 6,434.   #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate",en,0,1,1
2021-08-17 20:16:54 India Standard Time,varnasuthan1104,"3,555 COVID-19 cases reported so far today (17).   #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate",en,0,1,1
2021-08-17 19:05:01 India Standard Time,drdkgupta,"Akhilesh Anand,Senior Anchor &amp; Journalist at ABP News, took his jab against the coronavirus. He thanked all the doctors and frontline warriors of Felix Hospital and appreciated the well organised procedure. @ABPNews @akhileshanandd @IMinakshiJoshi @WellnessFelix #COVID19",en,1,1,23
2021-08-17 18:23:17 India Standard Time,srilankatweet,So far today 2663 coronavirus cases report in Sri Lanka #LKA #SriLanka #COVID19SL #COVID19LK,en,0,7,64
2021-08-17 18:20:29 India Standard Time,varnasuthan1104,"2,663 COVID-19 cases reported so far today (17)   #lka #SriLanka #News1st #COVID19 #COVID19SL #COVID19LK #Coronavirus",en,0,2,1
2021-08-17 17:25:40 India Standard Time,rajuvazirani,@nitin_gadkari Sir maharashtra gov has not fully  implemented renewal of D/L fully online .Sir I am retired Rly  Motorman in Mumbai driving car from 35 years &amp; it is very risky for Sr citizens to go &amp; submit forms physically after  downloading online due to coronavirus 🙏,en,0,0,0
2021-08-17 13:30:41 India Standard Time,jaikinaram0700,@danvir_chauhan Sir we need to be prepared for future because Taliban and radical islam is between us like Corona virus.,en,0,0,0
2021-08-17 10:23:24 India Standard Time,chepurrao,"@ImtiazMadmood In present Corona Times,Burqas will provide protection against Corona Virus,they are superior to mask  since they protect whole body.",en,0,0,0
2021-08-17 09:32:51 India Standard Time,raoshubhag,I got fined for not wearing mask 😂 | #105  https://t.co/IQ1146SMNV via @YouTube  #7Olympics #Delta #coronavirus,en,0,0,0
2021-08-17 07:17:32 India Standard Time,themiraclechar1,"Distribution of face shield, mask and sanitizer to all the traffic police in all over bhubaneshwar on 15th august 2021!  #15thAugust2021  #coronavirus  #Odisha  https://t.co/4twk2NI2Jz",en,0,0,0
2021-08-17 06:29:23 India Standard Time,vietnewsgateway,Indonesia animal-lovers help pets left behind by coronavirus  https://t.co/YlCXadEbfP,en,0,2,8
2021-08-17 04:02:03 India Standard Time,themanyabar,@Malala Bheja 🧠 🤯 urf Brain is completely dead  by Purchased NOBEL Corona virus. Need Moulan Vaccine shot to stable. Then you will speak the truth.,en,0,0,0
2021-08-17 02:54:21 India Standard Time,saadjan41650354,@ImranKhanPTI Who's responsible of these 4 days of business and lives loss and where is Corona Virus ??? #Badlo_Pakistan_ko.... #neya_Pakistan or #government  Take seriously action on these kind of issues otherwise one day it'll covert into a Religious war...  https://t.co/vz2EVTkWOm,en,0,0,0
2021-08-17 02:53:04 India Standard Time,saadjan41650354,@ImranKhanPTI Who's responsible of these 4 days of business and lives loss and where is Corona Virus ??? #Badlo_Pakistan_ko.... #neya_Pakistan or #government  Take seriously action on these kind of issues otherwise one day it'll covert into a Religious war...  https://t.co/fKpKv3thEh,en,0,0,0
2021-08-17 01:57:34 India Standard Time,arrafiq,@worldonalert What off Corona Virus? #covid19,en,0,0,0
2021-08-17 00:05:30 India Standard Time,md_shayann,"#CBSEprivateSTUDENTSLIVESMATTER CORONA VIRUS IS FOR ALL , WHY THIS DISCRIMINATION WITH Pvt STUDENTS! CRISIS ISN'T OVER , WE DEMAND CANCELLATION OF EXAMS .  #CBSEPvtStudentsInCrisis  FAILURE IS YOURS , THEN WHY DOES STUDENTS WILL HAVE TO FACE MENTAL-STRESS?#CBSEPrivateExamCancel  https://t.co/nzOuASo5YE",en,3,9,12
2021-08-16 23:56:11 India Standard Time,iravikoranga,Hurdles - Dark Times 2020😷 New NFT available on @wazirxnft   50% of the profit will go to the Covid Relief Funds.   https://t.co/iHOi3GtA05  #wazirxnft #nftwazirx #nft #nftcommunity #nftcollector #pandemic #NFTartists #darktimes2020 #corona #coronavirus #covid19,en,0,0,4
2021-08-16 23:56:10 India Standard Time,iravikoranga,"Hurdles - Dark Times 2020😷  The coronavirus has caused many hurdles for the people to earn their livelihood and their daily needs, leaving behind all these hurdles lets hope for the better tomorrow.  #COVID #Corona  #coronavirus  https://t.co/2TxYCxAlsD",en,1,1,4
2021-08-16 23:35:35 India Standard Time,shohelmamun7,China opposes ‘politically motivated’ coronavirus origin studies  https://t.co/IXDGOOlWnY,en,0,0,0
2021-08-16 21:25:06 India Standard Time,chellam73628887,Coronavirus marriages home marriage small group marriages and low budget cost marriage  https://t.co/2fQhfTcD1W,en,0,0,0
2021-08-16 21:22:30 India Standard Time,chellam73628887,Lovers life   Coronavirus death  https://t.co/r1j9qlsjE6,en,0,0,0
2021-08-16 21:21:38 India Standard Time,chellam73628887,Coronavirus youth and old people coronavirus death  https://t.co/RVDZyDMPLL,en,0,0,0
2021-08-16 21:20:20 India Standard Time,chellam73628887,Coronavirus youth and old people coronavirus death  https://t.co/0o52NLOgnt,en,0,0,0
2021-08-16 20:49:57 India Standard Time,menakaw9,Media Release – 2021.08.16 Covid death figures reported today 2021.08.16 #DGI #Government #Information #Department #News #infodprtsl  #Srilanka #Covid19 #Coronavirus #StaySafe #SocialDistancing #Virus #Pandemic  https://t.co/SeSCGxbkyK,en,0,1,1
2021-08-16 20:10:44 India Standard Time,srilankatweet,Update - so far today 3414 coronavirus cases report in Sri Lanka #LKA #SriLanka #COVID19SL #COVID19LK,en,3,21,110
2021-08-16 19:47:57 India Standard Time,kyyarvibhuti,I should finally take control over the coronavirus vacation mood.,en,1,0,4
2021-08-16 18:20:31 India Standard Time,surajgholap14,"Crude oil prices edged lower on August 16 on weak demand outlook in China and rising coronavirus cases. Also, weighing on the price is weak economic data in China and the United States, increase in US crude rig count and firm dollar. #mcx #Nifty",en,2,0,2
2021-08-23 02:21:41 India Standard Time,kailash76397141,"@UN RATS ARE EASY TO B KILLED,WHEN THEY ARE OUT SIDE OF THEIR HOLES,UNLESS , SEPARATIST IDEOLOGY WILL SPREAD LIKE CORONA VIRUS .",en,1,1,0
2021-08-23 01:40:03 India Standard Time,kailash76397141,"@Sumitku07418387 @antonioguterres INTERNATIONAL COMMUNITY CAN'T SIMPLY SLEEP N WATCH, SEPARATIST IDEOLOGY ALL OVER THE WORLD,WILL FOLLOW N DUPLICATE IT IN A GEOMETRIC PROGRESSION N PROBLEM,AS A CHOLERA OR CORONA VIRUS GROWS AND REPLICATES ITSELF, DECIDED.",en,0,1,1
2021-08-23 01:26:31 India Standard Time,mano28814714,Is Corona virus classified as a dangerous substance? By Moving Consignments 🛩 🌊 (Yes/ No) @WCA_DG,en,0,0,1
2021-08-23 01:14:42 India Standard Time,reporter1979,"The opening of #schools in #Sindh spreads the #coronavirus but the corona virus does not spread with the #gathering of the @MediaCellPPP student wing ""People Students Federation"" That's all right #SindhEducation #SindhGovt #karachi  @MuradAliShahPPP @sardarshah1  @murtazawahab1",en,0,2,4
2021-08-23 01:09:02 India Standard Time,samiullah66,Do we require another booster shot?  #CoronaVirus #Covid #COVID19 #BoosterShots  https://t.co/3SAMBS2cnQ,en,0,0,0
2021-08-23 00:02:52 India Standard Time,reporter1979,"The opening of #schools in #Sindh spreads the #coronavirus but the corona virus does not spread with the #gathering of the @MediaCellPPP student wing ""People Students Federation"" That's all right #SindhEducation #SindhGovt #karachi  @SibteHR  @ArfeenSyyed",en,0,5,7
2021-08-23 00:02:46 India Standard Time,aditcha_,"if you had to sacrifice one EPL team to end Corona Virus now, what team would you pick and why Arsenal?",en,0,0,0
2021-08-22 23:43:22 India Standard Time,srilankatweet,"Coronavirus stats in #SriLanka 🔵Total 390,000 infected 🔵342,159 recovered  🔵7366 deaths 🔴40,475 active cases 🔴Daily cases 4304 / 183 deaths (Aug 22) 🔴PCR Test Positivity Rate 22%   ⏺️PCR tests avg 19,000 ⏺️Vaccinated 1st dose 12 mn ⏺️2nd dose 5.6 mn #LKA #COVID19SL",en,2,28,81
2021-08-22 23:26:10 India Standard Time,imshazzs,"Happiness is contagious.  Let's spread this, instead of #Coronavirus / #COVID19 . (◔‿◔)",en,0,0,2
2021-08-22 22:26:28 India Standard Time,kori_vish,"@Anika_Smiles @Stanalb Probably, CORONA virus and it's variants are on Picnic,as directed by Electronics media's 🤣😂🤔😭🥱.",en,0,0,1
2021-08-22 21:11:46 India Standard Time,varnasuthan1104,"Sri Lanka records over 4000 COVID cases. According to Epidemiology Unit data, 4282 new COVID-19 cases were reported on August 22. Today caseload is the highest recorded since the pandemic began.   #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate",en,0,1,2
2021-08-22 20:57:44 India Standard Time,varnasuthan1104,"Vaccinations for 18 - 30-year-olds will begin in the second week of September, Acting Chief of the Epidemiology Unit, Dr Samitha Ginige said today. 3.2 million people belong to that age group.  #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate",en,0,1,3
2021-08-22 20:03:58 India Standard Time,varnasuthan1104,183 more coronavirus related deaths confirmed for August 21   #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate,en,0,0,1
2021-08-22 20:03:35 India Standard Time,srilankatweet,183 more coronavirus related deaths confirmed for August 21 #LKA #SriLanka #COVID19SL,en,4,13,92
2021-08-22 19:54:59 India Standard Time,varnasuthan1104,"It has exceeded 4000, and even 5000 over the last week   #LKA #SriLanka #COVID19SL #COVID19LK #COVID19 #coronavirus #CoronaVirusUpdate  https://t.co/wKEJ9nxk6e",en,0,0,0
2021-08-22 19:51:47 India Standard Time,balasub73381219,GET YOURSELF FREE FROM CORONAVIRUS.  https://t.co/uExeqnd5bX,en,0,0,0
