,tweet,language,hastags,attherate,urls,tokenized_Tweet,filteredToken
1133,"@OfficeofUT Mumbai: Hospitals, patient families flag Remdesivir shortage   https://t.co/dHjZOFxDIb  Sir my kind request our family member is suffering from covid and shortage of this injection we are not getting it from any where in mumbai and those who have they are black marketing injection",en,[],['@OfficeofUT'],['https://t.co/dHjZOFxDIb'],"['OfficeofUT', 'Mumbai', 'Hospitals', 'patient', 'families', 'flag', 'Remdesivir', 'shortage', 'https', 't.co/dHjZOFxDIb', 'Sir', 'my', 'kind', 'request', 'our', 'family', 'member', 'is', 'suffering', 'from', 'covid', 'and', 'shortage', 'of', 'this', 'injection', 'we', 'are', 'not', 'getting', 'it', 'from', 'any', 'where', 'in', 'mumbai', 'and', 'those', 'who', 'have', 'they', 'are', 'black', 'marketing', 'injection']","['black', 'families', 'shortage', 'patient', 't.co/dHjZOFxDIb', 'Mumbai', 'Sir', 'https', 'covid', 'request', 'Hospitals', 'injection', 'getting', 'Remdesivir', 'kind', 'mumbai', 'OfficeofUT', 'member', 'suffering', 'family', 'flag', 'marketing']"
1134,@CMOMaharashtra  @PMOIndia @MoHFW_INDIA  lots of people died and are still dying because remdesivir injection is not available. Do something.,en,[],"['@CMOMaharashtra', '@PMOIndia', '@MoHFW_INDIA']",[],"['CMOMaharashtra', 'PMOIndia', 'MoHFW_INDIA', 'lots', 'of', 'people', 'died', 'and', 'are', 'still', 'dying', 'because', 'remdesivir', 'injection', 'is', 'not', 'available', 'Do', 'something']","['died', 'injection', 'available', 'people', 'remdesivir', 'PMOIndia', 'CMOMaharashtra', 'lots', 'still', 'dying', 'Do', 'MoHFW_INDIA', 'something']"
1135,@tweetsocial_17 @zeeshan_iyc Thank you @zeeshan_iyc for swiftly arranging Remdesivir injections for the critical patient whose family has been running helter skelter across Mumbai Metropolitan region trying to find the injections. Appreciate your speedy intervention. #MNCDFflyingSquad,en,['#MNCDFflyingSquad'],"['@tweetsocial_17', '@zeeshan_iyc', '@zeeshan_iyc']",[],"['tweetsocial_17', 'zeeshan_iyc', 'Thank', 'you', 'zeeshan_iyc', 'for', 'swiftly', 'arranging', 'Remdesivir', 'injections', 'for', 'the', 'critical', 'patient', 'whose', 'family', 'has', 'been', 'running', 'helter', 'skelter', 'across', 'Mumbai', 'Metropolitan', 'region', 'trying', 'to', 'find', 'the', 'injections', 'Appreciate', 'your', 'speedy', 'intervention', 'MNCDFflyingSquad']","['skelter', 'running', 'region', 'patient', 'critical', 'arranging', 'Mumbai', 'find', 'Thank', 'whose', 'intervention', 'helter', 'trying', 'Remdesivir', 'MNCDFflyingSquad', 'injections', 'Metropolitan', 'across', 'Appreciate', 'speedy', 'tweetsocial_17', 'zeeshan_iyc', 'family', 'swiftly']"
1136,Have deleted tweet seeking Remdesivir. We got help. Thanks to everyone who amplifed 🙏🏾,en,[],[],[],"['Have', 'deleted', 'tweet', 'seeking', 'Remdesivir', 'We', 'got', 'help', 'Thanks', 'to', 'everyone', 'who', 'amplifed', '🙏🏾']","['seeking', 'got', 'everyone', 'Thanks', 'Remdesivir', '🙏🏾', 'help', 'tweet', 'amplifed', 'We', 'deleted', 'Have']"
1137,Need 6 vials of Remdesivir pls help Patient name : Apoline Rodrigues Age: 71yrs .Searching since 2 days.  Her score is 22/35 today.  Call : Biju Mathew +919869075695 #IYCSOS @zeeshan_iyc @IYC @srinivasiyc @IYC_Mumbai  https://t.co/qDYYErW8eE,en,['#IYCSOS'],"['@zeeshan_iyc', '@IYC', '@srinivasiyc', '@IYC_Mumbai']",['https://t.co/qDYYErW8eE'],"['Need', '6', 'vials', 'of', 'Remdesivir', 'pls', 'help', 'Patient', 'name', 'Apoline', 'Rodrigues', 'Age', '71yrs', 'Searching', 'since', '2', 'days', 'Her', 'score', 'is', '22/35', 'today', 'Call', 'Biju', 'Mathew', '919869075695', 'IYCSOS', 'zeeshan_iyc', 'IYC', 'srinivasiyc', 'IYC_Mumbai', 'https', 't.co/qDYYErW8eE']","['name', 'vials', 'Apoline', 'Age', '71yrs', 'pls', '6', 'https', 'Her', 'Need', '919869075695', 'Rodrigues', 'Patient', 'Searching', 'Call', 'Remdesivir', 'Mathew', 'today', 'IYC', 'IYCSOS', 'score', 'days', '22/35', 'zeeshan_iyc', 'help', 't.co/qDYYErW8eE', 'IYC_Mumbai', 'srinivasiyc', 'Biju', '2', 'since']"
1138,Two #medical store #workers in #Ahmednagar arrested for illegally #selling #Remdesivir,en,"['#medical', '#workers', '#Ahmednagar', '#selling', '#Remdesivir']",[],[],"['Two', 'medical', 'store', 'workers', 'in', 'Ahmednagar', 'arrested', 'for', 'illegally', 'selling', 'Remdesivir']","['arrested', 'Ahmednagar', 'medical', 'Remdesivir', 'store', 'illegally', 'Two', 'selling', 'workers']"
1139,There is a lots of Shortage of #OxygenCylinders and #Inj_Remdesivir and #BlackMarketing at its Top in #Bhiwandi plz do some Needful otherwise it will go out of control  🙏🙏🙏 @zeeshan_iyc @rais_shk @CMOMaharashtra  @KapilPatilMP @LifeInBhiwandi @swachh_bhiwandi @Bhiwandikarp,en,"['#OxygenCylinders', '#Inj_Remdesivir', '#BlackMarketing', '#Bhiwandi']","['@zeeshan_iyc', '@rais_shk', '@CMOMaharashtra', '@KapilPatilMP', '@LifeInBhiwandi', '@swachh_bhiwandi', '@Bhiwandikarp']",[],"['There', 'is', 'a', 'lots', 'of', 'Shortage', 'of', 'OxygenCylinders', 'and', 'Inj_Remdesivir', 'and', 'BlackMarketing', 'at', 'its', 'Top', 'in', 'Bhiwandi', 'plz', 'do', 'some', 'Needful', 'otherwise', 'it', 'will', 'go', 'out', 'of', 'control', '🙏🙏🙏', 'zeeshan_iyc', 'rais_shk', 'CMOMaharashtra', 'KapilPatilMP', 'LifeInBhiwandi', 'swachh_bhiwandi', 'Bhiwandikarp']","['KapilPatilMP', 'lots', 'Bhiwandi', 'control', 'rais_shk', 'There', 'Bhiwandikarp', 'plz', 'CMOMaharashtra', 'LifeInBhiwandi', 'Shortage', 'Top', 'go', 'Inj_Remdesivir', '🙏🙏🙏', 'Needful', 'OxygenCylinders', 'otherwise', 'zeeshan_iyc', 'swachh_bhiwandi', 'BlackMarketing']"
1140,@sandhyafernez @tsonu1616 But still hospitals are not taking the responsibility. This patients relatives trying since 2 days. Her score is bad now. She needs Remdesivir in urgency. Don't understand what to do.  https://t.co/Ewts8XHtlo,en,[],"['@sandhyafernez', '@tsonu1616']",['https://t.co/Ewts8XHtlo'],"['sandhyafernez', 'tsonu1616', 'But', 'still', 'hospitals', 'are', 'not', 'taking', 'the', 'responsibility', 'This', 'patients', 'relatives', 'trying', 'since', '2', 'days', 'Her', 'score', 'is', 'bad', 'now', 'She', 'needs', 'Remdesivir', 'in', 'urgency', 'Do', ""n't"", 'understand', 'what', 'to', 'do', 'https', 't.co/Ewts8XHtlo']","['This', 'understand', 'needs', 'responsibility', 'relatives', 'patients', 'She', 'But', 'https', 'Her', 'bad', 'still', 'Do', 'urgency', 'trying', 'Remdesivir', 'tsonu1616', 'hospitals', 'taking', ""n't"", 'score', 'days', 'sandhyafernez', 't.co/Ewts8XHtlo', '2', 'since']"
1141,"@AmitShah @HMOIndia @PMOIndia @BJP4MCGM @BJP4Maharashtra Sir i knw Elections in BENGAL is important bt the situation in Maharashtra requires ur urgent attention. No beds, no oxygen, no remdesivir !!",en,[],"['@AmitShah', '@HMOIndia', '@PMOIndia', '@BJP4MCGM', '@BJP4Maharashtra']",[],"['AmitShah', 'HMOIndia', 'PMOIndia', 'BJP4MCGM', 'BJP4Maharashtra', 'Sir', 'i', 'knw', 'Elections', 'in', 'BENGAL', 'is', 'important', 'bt', 'the', 'situation', 'in', 'Maharashtra', 'requires', 'ur', 'urgent', 'attention', 'No', 'beds', 'no', 'oxygen', 'no', 'remdesivir']","['oxygen', 'No', 'beds', 'PMOIndia', 'HMOIndia', 'Sir', 'AmitShah', 'bt', 'Maharashtra', 'requires', 'ur', 'BENGAL', 'important', 'urgent', 'remdesivir', 'situation', 'knw', 'attention', 'BJP4MCGM', 'Elections', 'BJP4Maharashtra']"
1142,"Cipla, the company manufacturing the drug Remdesivir (used to fight the disease) has said that they’re doubling their capacity as the cases have risen dramatically. #cipla @Cipla_Global #stockstowatch",en,"['#cipla', '#stockstowatch']",['@Cipla_Global'],[],"['Cipla', 'the', 'company', 'manufacturing', 'the', 'drug', 'Remdesivir', 'used', 'to', 'fight', 'the', 'disease', 'has', 'said', 'that', 'they', '’', 're', 'doubling', 'their', 'capacity', 'as', 'the', 'cases', 'have', 'risen', 'dramatically', 'cipla', 'Cipla_Global', 'stockstowatch']","['’', 'company', 'capacity', 'Remdesivir', 'Cipla_Global', 'disease', 'fight', 'drug', 'stockstowatch', 'doubling', 'cipla', 'used', 'dramatically', 'manufacturing', 'said', 'risen', 'cases', 'Cipla']"
1143,Can someone help with remdesivir urgent needed for my relative in udgir dist.latur Maharashtra..@MantralayaRoom,en,[],[],[],"['Can', 'someone', 'help', 'with', 'remdesivir', 'urgent', 'needed', 'for', 'my', 'relative', 'in', 'udgir', 'dist.latur', 'Maharashtra', 'MantralayaRoom']","['relative', 'urgent', 'MantralayaRoom', 'dist.latur', 'remdesivir', 'help', 'udgir', 'Maharashtra', 'someone', 'needed', 'Can']"
1144,"Hospitals, cemeteries, crematoriums are all overflowing everywhere in India. Remdesivir, vaccines, tests kits are in acute shortage throughout the country.  Real covid figures are super massively being suppressed.  This virus is simply wrecking havoc in India!",en,[],[],[],"['Hospitals', 'cemeteries', 'crematoriums', 'are', 'all', 'overflowing', 'everywhere', 'in', 'India', 'Remdesivir', 'vaccines', 'tests', 'kits', 'are', 'in', 'acute', 'shortage', 'throughout', 'the', 'country', 'Real', 'covid', 'figures', 'are', 'super', 'massively', 'being', 'suppressed', 'This', 'virus', 'is', 'simply', 'wrecking', 'havoc', 'in', 'India']","['This', 'India', 'overflowing', 'vaccines', 'Real', 'shortage', 'covid', 'tests', 'Hospitals', 'everywhere', 'cemeteries', 'acute', 'Remdesivir', 'country', 'havoc', 'kits', 'throughout', 'simply', 'crematoriums', 'suppressed', 'massively', 'virus', 'figures', 'super', 'wrecking']"
1145,In this situation @BJP4Gujarat President @CRPaatil ji hoards #Remdesivir denying thousands treatment for political optics.  Shameful #GujaratModel   @MahilaCongress @GujaratPMC @AmitChavdaINC @SATAVRAJEEV,en,"['#Remdesivir', '#GujaratModel']","['@BJP4Gujarat', '@CRPaatil', '@MahilaCongress', '@GujaratPMC', '@AmitChavdaINC', '@SATAVRAJEEV']",[],"['In', 'this', 'situation', 'BJP4Gujarat', 'President', 'CRPaatil', 'ji', 'hoards', 'Remdesivir', 'denying', 'thousands', 'treatment', 'for', 'political', 'optics', 'Shameful', 'GujaratModel', 'MahilaCongress', 'GujaratPMC', 'AmitChavdaINC', 'SATAVRAJEEV']","['CRPaatil', 'BJP4Gujarat', 'Shameful', 'optics', 'ji', 'MahilaCongress', 'In', 'President', 'SATAVRAJEEV', 'AmitChavdaINC', 'hoards', 'Remdesivir', 'situation', 'GujaratPMC', 'thousands', 'denying', 'political', 'GujaratModel', 'treatment']"
1146,"We are continuously upgrading our healthcare infrastructure but they are under pressure. There is a shortage of medical oxygen, beds and the demand for Remdesivir has also increased: #Maharashtra CM #UddhavThackeray",en,"['#Maharashtra', '#UddhavThackeray']",[],[],"['We', 'are', 'continuously', 'upgrading', 'our', 'healthcare', 'infrastructure', 'but', 'they', 'are', 'under', 'pressure', 'There', 'is', 'a', 'shortage', 'of', 'medical', 'oxygen', 'beds', 'and', 'the', 'demand', 'for', 'Remdesivir', 'has', 'also', 'increased', 'Maharashtra', 'CM', 'UddhavThackeray']","['continuously', 'oxygen', 'also', 'CM', 'medical', 'beds', 'increased', 'There', 'Remdesivir', 'healthcare', 'pressure', 'Maharashtra', 'upgrading', 'We', 'shortage', 'UddhavThackeray', 'infrastructure', 'demand']"
1147,Remdesivir is sold Black in Maharashtra -Our Party workers caught the boy selling Remdesivir red handed then too Shrirampur Police were not ready to register complaint against them I started Protest Against the behaviour of Police at Gandhi Chowk @Dev_Fadnavis  #MahaVasooliAghadi  https://t.co/WsAkxhRYST,en,['#MahaVasooliAghadi'],['@Dev_Fadnavis'],['https://t.co/WsAkxhRYST'],"['Remdesivir', 'is', 'sold', 'Black', 'in', 'Maharashtra', 'Our', 'Party', 'workers', 'caught', 'the', 'boy', 'selling', 'Remdesivir', 'red', 'handed', 'then', 'too', 'Shrirampur', 'Police', 'were', 'not', 'ready', 'to', 'register', 'complaint', 'against', 'them', 'I', 'started', 'Protest', 'Against', 'the', 'behaviour', 'of', 'Police', 'at', 'Gandhi', 'Chowk', 'Dev_Fadnavis', 'MahaVasooliAghadi', 'https', 't.co/WsAkxhRYST']","['ready', 'behaviour', 'boy', 'Against', 'red', 'register', 'https', 'Maharashtra', 'selling', 'workers', 'Protest', 'I', 'MahaVasooliAghadi', 'Remdesivir', 'Our', 'handed', 'Shrirampur', 'Chowk', 'Police', 'caught', 'Party', 'Gandhi', 'Black', 'complaint', 'Dev_Fadnavis', 'sold', 'started', 't.co/WsAkxhRYST']"
1148,Companies stopped making Remdesivir after last year.  Hey @OfficeofUT so what were you doing when pharma companies stopped making #Remdesivir ?  Why did we not ask them to make it and be prepared so we don’t face this shortage again? Did we think there will be no second wave? 🤷🏼‍♂️,en,['#Remdesivir'],['@OfficeofUT'],[],"['Companies', 'stopped', 'making', 'Remdesivir', 'after', 'last', 'year', 'Hey', 'OfficeofUT', 'so', 'what', 'were', 'you', 'doing', 'when', 'pharma', 'companies', 'stopped', 'making', 'Remdesivir', 'Why', 'did', 'we', 'not', 'ask', 'them', 'to', 'make', 'it', 'and', 'be', 'prepared', 'so', 'we', 'don', '’', 't', 'face', 'this', 'shortage', 'again', 'Did', 'we', 'think', 'there', 'will', 'be', 'no', 'second', 'wave', '🤷🏼\u200d♂️']","['🤷🏼\u200d♂️', 'last', '’', 'ask', 'Hey', 'shortage', 'think', 'Did', 'Why', 'second', 'prepared', 'companies', 'make', 'making', 'Remdesivir', 'pharma', 'wave', 'stopped', 'OfficeofUT', 'face', 'Companies', 'year']"
1149,"@CMMadhyaPradesh We urgently need REMDESIVIR injection at Bhopal. Can anybody help at Bhopal Location. One of our executive is admitted at Bhopal. Please share any contact, urgently required 9580508540",en,[],['@CMMadhyaPradesh'],[],"['CMMadhyaPradesh', 'We', 'urgently', 'need', 'REMDESIVIR', 'injection', 'at', 'Bhopal', 'Can', 'anybody', 'help', 'at', 'Bhopal', 'Location', 'One', 'of', 'our', 'executive', 'is', 'admitted', 'at', 'Bhopal', 'Please', 'share', 'any', 'contact', 'urgently', 'required', '9580508540']","['executive', 'Please', '9580508540', 'Location', 'contact', 'REMDESIVIR', 'share', 'One', 'urgently', 'injection', 'anybody', 'We', 'CMMadhyaPradesh', 'need', 'admitted', 'Can', 'Bhopal', 'help', 'required']"
1150,"Extremely grateful to our 300+ frontline workers at @radixhealthind who’re pulling off 24-48 hour duties at stretch to cater to the insane shortage of beds, O2, vaccines, Remdesivir, Toclizumab, Fabiflu. 55+ patients &amp; over 50 patients in waitlist. Pls stay home. 🙏🏻 #COVID  https://t.co/EDHbErBfzk",en,['#COVID'],['@radixhealthind'],['https://t.co/EDHbErBfzk'],"['Extremely', 'grateful', 'to', 'our', '300', 'frontline', 'workers', 'at', 'radixhealthind', 'who', '’', 're', 'pulling', 'off', '24-48', 'hour', 'duties', 'at', 'stretch', 'to', 'cater', 'to', 'the', 'insane', 'shortage', 'of', 'beds', 'O2', 'vaccines', 'Remdesivir', 'Toclizumab', 'Fabiflu', '55', 'patients', 'amp', 'over', '50', 'patients', 'in', 'waitlist', 'Pls', 'stay', 'home', '🙏🏻', 'COVID', 'https', 't.co/EDHbErBfzk']","['Fabiflu', '’', '24-48', '🙏🏻', 'beds', '300', 'vaccines', 'cater', 'pulling', 'shortage', '55', 'frontline', 'patients', 'stay', 'COVID', 'https', 't.co/EDHbErBfzk', 'radixhealthind', 'workers', '50', 'Pls', 'Remdesivir', 'amp', 'grateful', 'O2', 'Extremely', 'Toclizumab', 'stretch', 'insane', 'waitlist', 'duties', 'hour', 'home']"
1151,@Cipla_Global urgently need #Remdesivir at #Bhopal location.  Please help @dmbhopal @AwanishSharan @CMMadhyaPradesh  @ravishranjanshu  @COVIDNewsByMIB  @ChouhanShivraj,en,"['#Remdesivir', '#Bhopal']","['@Cipla_Global', '@dmbhopal', '@AwanishSharan', '@CMMadhyaPradesh', '@ravishranjanshu', '@COVIDNewsByMIB', '@ChouhanShivraj']",[],"['Cipla_Global', 'urgently', 'need', 'Remdesivir', 'at', 'Bhopal', 'location', 'Please', 'help', 'dmbhopal', 'AwanishSharan', 'CMMadhyaPradesh', 'ravishranjanshu', 'COVIDNewsByMIB', 'ChouhanShivraj']","['dmbhopal', 'location', 'Remdesivir', 'Cipla_Global', 'Bhopal', 'help', 'AwanishSharan', 'COVIDNewsByMIB', 'Please', 'ravishranjanshu', 'CMMadhyaPradesh', 'need', 'ChouhanShivraj', 'urgently']"
1152,"🙏🏻 Om Shanti 🙏🏻  My Driver lost his Life fighting Covid Today @ Jumbo Centre, Mulund.  His only fault was ignoring symptoms. visited doctor after 7-8 days. Remdesivir, Plasma &amp; Oxygen couldn’t save him due to the delay in treatment. Don’t be Lax people, it could take your life 🙏🏻",en,[],['@'],[],"['🙏🏻', 'Om', 'Shanti', '🙏🏻', 'My', 'Driver', 'lost', 'his', 'Life', 'fighting', 'Covid', 'Today', 'Jumbo', 'Centre', 'Mulund', 'His', 'only', 'fault', 'was', 'ignoring', 'symptoms', 'visited', 'doctor', 'after', '7-8', 'days', 'Remdesivir', 'Plasma', 'amp', 'Oxygen', 'couldn', '’', 't', 'save', 'him', 'due', 'to', 'the', 'delay', 'in', 'treatment', 'Don', '’', 't', 'be', 'Lax', 'people', 'it', 'could', 'take', 'your', 'life', '🙏🏻']","['’', 'Jumbo', 'fighting', '🙏🏻', 'Lax', 'take', 'life', 'My', 'Mulund', 'Driver', 'symptoms', 'lost', 'people', 'could', 'Life', 'His', 'Centre', 'Oxygen', 'visited', 'save', 'Remdesivir', 'doctor', 'Plasma', 'amp', 'delay', 'ignoring', 'Shanti', 'Covid', 'fault', '7-8', 'days', 'Don', 'treatment', 'Om', 'due', 'Today']"
1153,@DrHVoffice @drharshvardhan @Vibha_India @ForumGist @MoHFW_INDIA ⚠️Emergency:  In the immediate need of Remdesivir in Varanasi(Heritage Hospital) for Friend's Father who has COVID..!!  We are not able to get it from anywhere  Contact: 7829612825(Satyam) Covid icu/20 It's really urgent Please help &amp; retweet  Thank you 🙏  #COVID19 #remdesivir  https://t.co/Y8g3YNmynO,en,"['#COVID19', '#remdesivir']","['@DrHVoffice', '@drharshvardhan', '@Vibha_India', '@ForumGist', '@MoHFW_INDIA']",['https://t.co/Y8g3YNmynO'],"['DrHVoffice', 'drharshvardhan', 'Vibha_India', 'ForumGist', 'MoHFW_INDIA', '⚠️Emergency', 'In', 'the', 'immediate', 'need', 'of', 'Remdesivir', 'in', 'Varanasi', 'Heritage', 'Hospital', 'for', 'Friend', ""'s"", 'Father', 'who', 'has', 'COVID', 'We', 'are', 'not', 'able', 'to', 'get', 'it', 'from', 'anywhere', 'Contact', '7829612825', 'Satyam', 'Covid', 'icu/20', 'It', ""'s"", 'really', 'urgent', 'Please', 'help', 'amp', 'retweet', 'Thank', 'you', '🙏', 'COVID19', 'remdesivir', 'https', 't.co/Y8g3YNmynO']","['Father', 'Please', '⚠️Emergency', 'Friend', '🙏', ""'s"", 'Contact', 'In', 'MoHFW_INDIA', 'DrHVoffice', 'COVID', 'anywhere', 'Thank', 'https', '7829612825', 'able', 'COVID19', 'drharshvardhan', 'Satyam', 'ForumGist', 'urgent', 'Heritage', 'icu/20', 'Remdesivir', 'remdesivir', 'Vibha_India', 'Hospital', 'We', 'amp', 'need', 'Varanasi', 'get', 'Covid', 'It', 'really', 't.co/Y8g3YNmynO', 'help', 'immediate', 'retweet']"
1154,@CMOfficeUP @myogiadityanath ⚠️Emergency:  In the immediate need of Remdesivir in Varanasi(Heritage Hospital) for Friend's Father who has COVID..!!  We are not able to get it from anywhere  Contact: 7829612825(Satyam) Covid icu/20 It's really urgent Please help &amp; retweet  Thank you 🙏  #COVID19 #Remdesivir  https://t.co/Y90iHLPpj9,en,"['#COVID19', '#Remdesivir']","['@CMOfficeUP', '@myogiadityanath']",['https://t.co/Y90iHLPpj9'],"['CMOfficeUP', 'myogiadityanath', '⚠️Emergency', 'In', 'the', 'immediate', 'need', 'of', 'Remdesivir', 'in', 'Varanasi', 'Heritage', 'Hospital', 'for', 'Friend', ""'s"", 'Father', 'who', 'has', 'COVID', 'We', 'are', 'not', 'able', 'to', 'get', 'it', 'from', 'anywhere', 'Contact', '7829612825', 'Satyam', 'Covid', 'icu/20', 'It', ""'s"", 'really', 'urgent', 'Please', 'help', 'amp', 'retweet', 'Thank', 'you', '🙏', 'COVID19', 'Remdesivir', 'https', 't.co/Y90iHLPpj9']","['Father', 'Please', '⚠️Emergency', 'Friend', '🙏', ""'s"", 'Contact', 'myogiadityanath', 'In', 'COVID', 'anywhere', 'Thank', 'https', '7829612825', 'able', 'COVID19', 'Satyam', 'urgent', 'Heritage', 'icu/20', 'Remdesivir', 'Hospital', 'We', 'amp', 'need', 'Varanasi', 'CMOfficeUP', 'get', 'Covid', 't.co/Y90iHLPpj9', 'It', 'really', 'help', 'immediate', 'retweet']"
1155,"It's unfortunate- despite steps by state govt, blackmarketing in Remdesivir is still on. In interiors of state including Latur and Nanded Remdesivir is sold for Rs.12000 a vial instread of 1000-1400 as caped by Govt. We need to stop this and punish heavily those involved.",en,[],[],[],"['It', ""'s"", 'unfortunate', 'despite', 'steps', 'by', 'state', 'govt', 'blackmarketing', 'in', 'Remdesivir', 'is', 'still', 'on', 'In', 'interiors', 'of', 'state', 'including', 'Latur', 'and', 'Nanded', 'Remdesivir', 'is', 'sold', 'for', 'Rs.12000', 'a', 'vial', 'instread', 'of', '1000-1400', 'as', 'caped', 'by', 'Govt', 'We', 'need', 'to', 'stop', 'this', 'and', 'punish', 'heavily', 'those', 'involved']","['punish', 'unfortunate', 'heavily', 'despite', '1000-1400', 'Nanded', ""'s"", 'In', 'instread', 'caped', 'including', 'blackmarketing', 'still', 'stop', 'state', 'Remdesivir', 'We', 'need', 'Govt', 'steps', 'It', 'Rs.12000', 'govt', 'interiors', 'vial', 'involved', 'sold', 'Latur']"
