tweet,clean_tweet,hastags,attherate,urls,emojis
"West Bengal reports 885 COVID-19 cases, 11 fatalities. Infection tally rises to 15,13,014, death toll 17,927. The state now has 14,531 active cases of the disease.",West Bengal reports 885 COVID19 cases 11 fatalities Infection tally rises to 1513014 death toll 17927 The state now has 14531 active cases of the disease,[],[],[],[]
@KTRoffice With due respect ktr sir kcr sir please do justice for outsourcing nurses joined in covid.19 batch we have worked hard in pandemic situation  we have left our familiesand worked. In this situation in 24 hours thet taken decesion to terminate 1640 nurses.😭😭😭🙏🙏🙏🙏  https://t.co/E0Bbfaa6A1, With due respect ktr sir kcr sir please do justice for outsourcing nurses joined in covid19 batch we have worked hard in pandemic situation we have left our familiesand worked In this situation in 24 hours thet taken decesion to terminate 1640 nurses ,[],['@KTRoffice'],['https://t.co/E0Bbfaa6A1'],"['😭', '😭', '😭', '🙏', '🙏', '🙏', '🙏']"
"Covid 19 has been polarising figure.  On one side.. there are people who are damaged by it   On the other side, there are people who made covid 19 into a lemonade everyday.  Free lemonade everyday.  We are going to die We are going to die We are going to die  Namaste!",Covid 19 has been polarising figure On one side there are people who are damaged by it On the other side there are people who made covid 19 into a lemonade everyday Free lemonade everyday We are going to die We are going to die We are going to die Namaste,[],[],[],[]
@KTRoffice With due respect ktr sir kcr sir please do justice for outsourcing nurses joined in covid.19 batch we have worked hard in pandemic situation  we have left our familiesand worked. In this situation in 24 hours thet taken decesion to terminate 1640 nurses.😭😭😭🙏🙏🙏  https://t.co/WrcelUi5yL, With due respect ktr sir kcr sir please do justice for outsourcing nurses joined in covid19 batch we have worked hard in pandemic situation we have left our familiesand worked In this situation in 24 hours thet taken decesion to terminate 1640 nurses ,[],['@KTRoffice'],['https://t.co/WrcelUi5yL'],"['😭', '😭', '😭', '🙏', '🙏', '🙏']"
@KTRoffice With due respect ktr sir kcr sir please do justice for outsourcing nurses joined in covid.19 batch we have worked hard in pandemic situation  we have left our familiesand worked. In this situation in 24 hours thet taken decesion to terminate 1640 nurses., With due respect ktr sir kcr sir please do justice for outsourcing nurses joined in covid19 batch we have worked hard in pandemic situation we have left our familiesand worked In this situation in 24 hours thet taken decesion to terminate 1640 nurses,[],['@KTRoffice'],[],[]
"@RaveenKr I  hve bn twting my requests to my state govt  not to allow tourists w/o required tests n enforce the Covid related protocols, strictly. But I too very strongly feel tht itvwas essentially a thoughtless decision n to open up state borders, in conditionally. Manali scene has  🙏", I hve bn twting my requests to my state govt not to allow tourists w/o required tests n enforce the Covid related protocols strictly But I too very strongly feel tht itvwas essentially a thoughtless decision n to open up state borders in conditionally Manali scene has ,[],['@RaveenKr'],[],['🙏']
Huh ??? Covid outbreak in Unilag  ???  https://t.co/LbH5Xv3nM7,Huh  Covid outbreak in Unilag  ,[],[],['https://t.co/LbH5Xv3nM7'],[]
@akshaykumar Dad will pass away so that they will kick us from their home and even rice we got from covid distribution and vegetable one aunty helping us sometime but most of the time we eat rice with water or boil beans and cabbage that much we suffer and no fan in this season.  https://t.co/x29gC8ZToF, Dad will pass away so that they will kick us from their home and even rice we got from covid distribution and vegetable one aunty helping us sometime but most of the time we eat rice with water or boil beans and cabbage that much we suffer and no fan in this season ,[],['@akshaykumar'],['https://t.co/x29gC8ZToF'],[]
WHO says countries should not order COVID-19 booster shots while others still need vaccines   https://t.co/J6D9ohpYNC,WHO says countries should not order COVID19 booster shots while others still need vaccines ,[],[],['https://t.co/J6D9ohpYNC'],[]
"I'm at COVID-19 Vaccine Center in Dammam, Ash Sharqiyah w/ @_itsayat9  https://t.co/QvRH3slAY2",Im at COVID19 Vaccine Center in Dammam Ash Sharqiyah w/ ,[],['@_itsayat9'],['https://t.co/QvRH3slAY2'],[]
"CovidSelf :Test Yourself ,By Yourself •In school I used to tell my friends to bunk a test .Now I push my friends to take the test! Because baad mein dosti yaari -pehle safety hamari :))    Covid -19 test now made easy #CovidSelf, India's first self test Rapid Antigen test kit .  https://t.co/yc4F9TO9wc",CovidSelf :Test Yourself By Yourself •In school I used to tell my friends to bunk a test Now I push my friends to take the test Because baad mein dosti yaari pehle safety hamari :)) Covid 19 test now made easy Indias first self test Rapid Antigen test kit  ,"['#CovidSelf,']",[],['https://t.co/yc4F9TO9wc'],[]
@waqas_amjaad I DNT want to share on social media but ur DC islamabad is really angel for so many poor patients during covid I am witness of it.provided full course of actemra to so many deserving patients which cost 90k for a patient, I DNT want to share on social media but ur DC islamabad is really angel for so many poor patients during covid I am witness of itprovided full course of actemra to so many deserving patients which cost 90k for a patient,[],['@waqas_amjaad'],[],[]
@BDMOFA please help a citizen of your’s who works in Muscat &amp; help his family back in Bangladesh. His mother has covid &amp; heart block both. He is needy. Please read this &amp; come forward to help your citizen. Iam an Indian but still requesting you., please help a citizen of your’s who works in Muscat amp help his family back in Bangladesh His mother has covid amp heart block both He is needy Please read this amp come forward to help your citizen Iam an Indian but still requesting you,[],['@BDMOFA'],[],[]
Covid-19 is still spreading in Karachi apply precautions on this eid I request to all of my Pakistani people. #Coronaviruspakistan #KarachiRains #Pakistan,Covid19 is still spreading in Karachi apply precautions on this eid I request to all of my Pakistani people ,"['#Coronaviruspakistan', '#KarachiRains', '#Pakistan']",[],[],[]
"@hankgreen Should've applied for a cheaper college, cause I've only been there for like 6 months in total.   The rest of it has just been the usual crap online education, ever since covid started.  I like how they're still charging for the stuff that haven't been providing us in like 2-", Shouldve applied for a cheaper college cause Ive only been there for like 6 months in total The rest of it has just been the usual crap online education ever since covid started I like how theyre still charging for the stuff that havent been providing us in like 2,[],['@hankgreen'],[],[]
@stpiindia Covid demise Stpi family member waiting for compensation and benefits., Covid demise Stpi family member waiting for compensation and benefits,[],['@stpiindia'],[],[]
"@Omkar_Raii Stpi employee demise on duty due to covid, waiting for compensation and family pension.", Stpi employee demise on duty due to covid waiting for compensation and family pension,[],['@Omkar_Raii'],[],[]
"Thank You Lord 🙏 I’m free from Covid-19 after  3 swab tests and mandatory 14-day quarantine @Mukaynis  Can’t wait to see the outside world BUT I will definitely miss this place sooo much 🦋 @ Mukaynis, Ad Dawḩah, Qatar  https://t.co/pF3xVuwgFl",Thank You Lord  I’m free from Covid19 after 3 swab tests and mandatory 14day quarantine Can’t wait to see the outside world BUT I will definitely miss this place sooo much  @ Mukaynis Ad Dawḩah Qatar ,[],"['@Mukaynis', '@']",['https://t.co/pF3xVuwgFl'],"['🙏', '🦋']"
"Yangon: 100+ dead bodies from covid at cemetery today, lining up for cremation. Families are told to leave as group cremation must be done given too many to cremate. Junta killed these people by restricting oxygen aids. #WhatsHappeningInMyanmar #July14Coup  https://t.co/DEOLIgYBV0",Yangon: 100+ dead bodies from covid at cemetery today lining up for cremation Families are told to leave as group cremation must be done given too many to cremate Junta killed these people by restricting oxygen aids ,"['#WhatsHappeningInMyanmar', '#July14Coup']",[],['https://t.co/DEOLIgYBV0'],[]
"So Where s #Congress"" And #Liberals  Now....Indonesia overtakes India to become Asia’s COVID hotspot""   https://t.co/B1RMwVDGoh",So Where s And NowIndonesia overtakes India to become Asia’s COVID hotspot ,"['#Congress""', '#Liberals']",[],['https://t.co/B1RMwVDGoh'],[]
"This is why 'bubble within a bubble' is so important. Covid-19 has been an absolute menace and one that wouldn't be forgotten for a long time. One virus that has denied opportunities, unleashed a failed government and further divided the rich and poor. 😔",This is why bubble within a bubble is so important Covid19 has been an absolute menace and one that wouldnt be forgotten for a long time One virus that has denied opportunities unleashed a failed government and further divided the rich and poor ,[],[],[],['😔']
"Kalay tsp: Despite increasing COVID-19 cases, protesters of Kalay are taking caution and continued demonstrations against Fascist Military Regime. #July14Coup #WhatsHappeningInMyanmar  https://t.co/wHxc3ptDWh",Kalay tsp: Despite increasing COVID19 cases protesters of Kalay are taking caution and continued demonstrations against Fascist Military Regime ,"['#July14Coup', '#WhatsHappeningInMyanmar']",[],['https://t.co/wHxc3ptDWh'],[]
"Fuck. I never go on such crusises ever.  Now u know how cheapo my life is.  Dream Cruises passengers unperturbed by Covid-19 case, endure 16  hours in rooms with movies, free WiFi  https://t.co/x6ftjP4ICN",Fuck I never go on such crusises ever Now u know how cheapo my life is Dream Cruises passengers unperturbed by Covid19 case endure 16 hours in rooms with movies free WiFi ,[],[],['https://t.co/x6ftjP4ICN'],[]
The Red/Blue Divide in U.S. #COVID-19 Vaccination Rates is Growing | @KFF  https://t.co/HoE8i6MsI8,The Red/Blue Divide in US Vaccination Rates is Growing | ,['#COVID-19'],['@KFF'],['https://t.co/HoE8i6MsI8'],[]
"went for a survey and found that,  still people are roaming on the streets without wearing masks,  guided them to wear mask and distribute masks . This is very important that people should know the importance of wearing mask in this tough times of covid when people are dying .  https://t.co/Exfi4ZnUco",went for a survey and found that still people are roaming on the streets without wearing masks guided them to wear mask and distribute masks  This is very important that people should know the importance of wearing mask in this tough times of covid when people are dying  ,[],[],['https://t.co/Exfi4ZnUco'],[]
"@anu1122 Unlikely, the #Covid_19 excuse is being used to push various kinds if agenda..", Unlikely the excuse is being used to push various kinds if agenda,['#Covid_19'],['@anu1122'],[],[]
"@GeoffLewisOrg Covid-19 has to be treated as influenza.We have to live with it &amp; move forward.Everybody should be fully vaccinated with EMA/US/Canada approved vaccines.Treat Covid-19 like influenza,live normally &amp;move forward.The FEARMONGERING must  https://t.co/qORHHYwjfS ruins lives&amp;businesses", Covid19 has to be treated as influenzaWe have to live with it amp move forwardEverybody should be fully vaccinated with EMA/US/Canada approved vaccinesTreat Covid19 like influenzalive normally ampmove forwardThe FEARMONGERING must  ruins livesampbusinesses,[],['@GeoffLewisOrg'],['https://t.co/qORHHYwjfS'],[]
"@DelhiAirport @GoFirstairways @PMOIndia No Covid RTPCR reports checked by any authorities at the airport for domestic flights and transfer. Flight No G8 205 is fully packed and this is just breaking the travel protocols, we just don't feel safe to travel.", No Covid RTPCR reports checked by any authorities at the airport for domestic flights and transfer Flight No G8 205 is fully packed and this is just breaking the travel protocols we just dont feel safe to travel,[],"['@DelhiAirport', '@GoFirstairways', '@PMOIndia']",[],[]
@mariachin @yuyuaziz @Khairykj @DGHisham @KKMPutrajaya @IsmailSabri60 @MuhyiddinYassin What happen to the  function of Selangor Task Force for Covid?, What happen to the function of Selangor Task Force for Covid,[],"['@mariachin', '@yuyuaziz', '@Khairykj', '@DGHisham', '@KKMPutrajaya', '@IsmailSabri60', '@MuhyiddinYassin']",[],[]
Our farmers live a hellish lives. I came to its full realization during Covid Relief efforts last year.  It has changed my life.  Now I have devoted my life for their welfare.  Making small efforts as per my capacity.  I have largely shunned Media.   https://t.co/Q8lPxmxMUV,Our farmers live a hellish lives I came to its full realization during Covid Relief efforts last year It has changed my life Now I have devoted my life for their welfare Making small efforts as per my capacity I have largely shunned Media ,[],[],['https://t.co/Q8lPxmxMUV'],[]
